"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct"
"","html-keyboard-response","35","213836","0.0-29.0-5.0","24807.800000190735","<div class='center'><p>Again, you have two important things to do: </p><b><p> 1. Pick the pirate who you think will be most successful at robbing the next ship.</p></b><b><p> 2. Remember where a pirate robbed a ship.</p> </b><p>Both are important in determining how much bonus money you’ll win.</p><br><p>Let’s try a practice game. The game will start by showing you the pirates. First pick a pirate using the <b> 1, 2, 3 </b> buttons on your keyboard. When you are shown a ship, try to remember the place you’re in by making up a story.</p><p> You only have 3 seconds to pick a pirate, so please make a choice quickly! If you are too slow, you’ll have to wait a bit during the time out.</p><p> Don’t feel rushed, but please do try to make a choice every time.</p><p>How good a pirate is at robbing a ship will change depending on the place they are in and how good the defenses are of the ship.</p> <p>This is just a practice game, so you’re not playing for money. </p><p>You’ll receive a bag which may or may not contain gold coins.</p><p> In the real game, though, you’ll be able to see whether or not you received the gold coins.</p><p> Good luck, remember press <b>'1'</b> to choose red beard, <b>'2'</b> to choose white beard, and <b>'3'</b> to choose black beard</p><p><b>[Press the space bar to begin the practice game]</b></p></div>","32","","","","","","","","","","","","","","","",""
"","do_trial_prac","36","219756","0.0-29.0-6.0","1411.2000002861023","","","","49","","","","","","","","","","","","","",""
"","do_trial_prac","37","226572","0.0-29.0-7.0","2301.0999999046326","","","","49","","","","","","","","","","","","","",""
"","do_trial_prac","38","232519","0.0-29.0-8.0","1428.9000000953674","","","","51","","","","","","","","","","","","","",""
"","do_trial_prac","39","238421","0.0-29.0-9.0","1393.3000001907349","","","","51","","","","","","","","","","","","","",""
"","do_trial_prac","40","245495","0.0-29.0-10.0","2555.699999809265","","","","51","","","","","","","","","","","","","",""
"","html-keyboard-response","41","250027","0.0-29.0-11.0","4531.199999809265","<div class='center'><p>Great job on the practice game!</p><p> Now, you will be asked you some true or false questions to make sure you really understand the rules of the game.</p><p> Press <b>'1'</b> on the keyboard for true and press <b>'2'</b> for false.</p><p><b>[Press the space bar to begin the quiz]</b></p></div>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","42","254443","0.0-29.0-12.0","4415.89999961853","<div class='center'><p>You win bonus money by making choices as fast as possible.</p><p>Press 1 for true and press  2 for false.</p></div>","50","","","","","","","","","","","","","","","",""
"","html-keyboard-response","43","255427","0.0-30.0-0.0","982.9000000953674","<br><br><br><br><p>That's correct!</p> <p><b>[press the space bar to continue with the quiz]</b></p>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","44","258235","0.0-30.0-1.0","2807.4000000953674","<div class='center'><p>You press the <b>‘3’</b> button on the keyboard to choose the red bearded pirate? </p><p>Press 1 for true and press  2 for false.</p></div>","50","","","","","","","","","","","","","","","",""
"","html-keyboard-response","45","259059","0.0-31.0-0.0","823.3000001907349","<br><br><br><br><p>That's correct!</p> <p><b>[press the space bar to continue with the quiz]</b></p>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","46","261051","0.0-31.0-1.0","1991.3999996185303","<div class='center'><p>A pirate will always be equally successful at robbing ships in each place</p><p>Press 1 for true and press  2 for false.</p></div>","50","","","","","","","","","","","","","","","",""
"","html-keyboard-response","47","261643","0.0-32.0-0.0","591.3999996185303","<br><br><br><br><p>That's correct!</p> <p><b>[press the space bar to continue with the quiz]</b></p>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","48","262995","0.0-32.0-1.0","1351.5","<div class='center'><p>You should remember the place where a pirate robbed a ship.</p><p>Press 1 for true and press  2 for false.</p></div>","49","","","","","","","","","","","","","","","",""
"","html-keyboard-response","49","263699","0.0-33.0-0.0","698.8999996185303","<br><br><br><br><p>That's correct!</p> <p><b>[press the space bar to continue with the quiz]</b></p>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","50","264660","0.0-34.0-0.0","959.6999998092651","<br><br><br><br><p>Good job! You’re now ready to move on to the real game!</p> <p><br>[press the space bar to begin!]</br></p>","32","","","","","","","","","","","","","","","",""
"","do_welcome","51","266174","0.0-35.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_trial","52","272239","0.0-36.0-0.0","null","","","","null","1,1,0","0","forest","0","probe-232","1","0.4","0.1","","","","","",""
"","do_trial","53","278382","0.0-37.0-0.0","598.1999998092651","","","","49","1,0,0","0","forest","1","probe-230","1","0.30559616301985887","0.1581039784239621","1","","","","",""
"","do_trial","54","284865","0.0-38.0-0.0","937","","","","49","1,0,0","0","forest","2","probe-140","1","0.29807566175375416","0.07312743403995828","1","","","","",""
"","do_trial","55","291138","0.0-39.0-0.0","733","","","","49","1,0,0","0","forest","3","probe-188","1","0.34418879550148646","0.058301359965408965","1","","","","",""
"","do_trial","56","297392","0.0-40.0-0.0","716.1999998092651","","","","49","1,0,0","0","forest","4","probe-59","0.9162985584440291","0.14645505793654742","0.09430661867470494","1","","","","",""
"","do_trial","57","304147","0.0-41.0-0.0","1213.5999999046326","","","","49","1,0,0","0","forest","5","probe-155","0.8563693522357161","0.12833900066804818","0.22117036528629158","1","","","","",""
"","do_trial","58","310628","0.0-42.0-0.0","939.9000000953674","","","","49","1,1,0","0","forest","6","probe-162","0.8375356600167269","0.17054655587768713","0.12649983172232238","1","","","","",""
"","do_trial","59","317425","0.0-43.0-0.0","1250.5","","","","49","1,0,0","0","forest","7","probe-27","0.7513868052364794","0.26811255009737134","0.10222769652412737","1","","","","",""
"","do_trial","60","323563","0.0-44.0-0.0","598.1999998092651","","","","49","1,0,0","0","forest","8","probe-228","0.8298740320397802","0.3301696454915443","0.15126082841520952","1","","","","",""
"","do_trial","61","330189","0.0-45.0-0.0","1080.4000000953674","","","","49","1,0,1","0","forest","9","probe-215","0.7775039469960601","0.5677905135668538","0.22887196976873736","1","","","","",""
"","do_trial","62","336578","0.0-46.0-0.0","841.9000000953674","","","","49","1,1,1","0","forest","10","probe-178","0.7984891770782485","0.7909215265870849","0.2691175577098241","1","","","","",""
"","do_trial","63","342668","0.0-47.0-0.0","548","","","","49","1,1,0","0","forest","11","probe-224","0.5397375785379985","0.8239036200654833","0.28321043803063645","1","","","","",""
"","do_trial","64","349037","0.0-48.0-0.0","826.5","","","","49","0,0,0","0","forest","12","probe-45","0.5266251018633468","0.7186859528210413","0.2572300803810381","0","","","","",""
"","do_trial","65","355429","0.0-49.0-0.0","849.5","","","","49","1,1,0","0","forest","13","probe-199","0.5120976864225951","0.6440516738018672","0.1621968562195336","1","","","","",""
"","do_trial","66","361383","0.0-50.0-0.0","409.09999990463257","","","","49","1,1,0","0","forest","14","probe-222","0.4735841201669087","0.8729170330557845","0.1822966826574932","1","","","","",""
"","do_trial","67","367300","0.0-51.0-0.0","375.90000009536743","","","","49","0,1,0","0","forest","15","probe-141","0.4683509301770089","0.9161233408324642","0.24190411919348176","0","","","","",""
"","do_trial","68","373399","0.0-52.0-0.0","547.0999999046326","","","","49","1,0,0","0","forest","16","probe-23","0.5713654577335975","0.8079437949989804","0.199317430172384","1","","","","",""
"","do_trial","69","379334","0.0-53.0-0.0","382.40000009536743","","","","49","1,0,1","0","forest","17","probe-09","0.5615580510532143","0.7364330840744385","0.1539303058249604","1","","","","",""
"","do_trial","70","385440","0.0-54.0-0.0","551.3999996185303","","","","49","1,1,0","0","forest","18","probe-48","0.2808315653427662","0.8091122362211617","0.3377491519007107","1","","","","",""
"","do_trial","71","392990","0.0-55.0-0.0","1998.8000001907349","","","","49","0,1,1","0","forest","19","probe-217","0.2831151294784885","0.8345774846213923","0.40680375358989024","0","","","","",""
"","do_trial","72","398828","0.0-56.0-0.0","296.59999990463257","","","","49","0,0,0","0","forest","20","probe-47","0.3566141497864582","0.7171611820799859","0.3266451285005036","0","","","","",""
"","do_trial","73","404985","0.0-57.0-0.0","610.4000000953674","","","","49","0,1,0","0","forest","21","probe-197","0.25637632308226915","0.6668707650077089","0.23859312720669199","0","","","","",""
"","do_trial","74","411622","0.0-58.0-0.0","1085.8000001907349","","","","50","0,1,0","0","forest","22","probe-165","0.38519011822975285","0.7018355978856962","0.23832222581602913","1","","","","",""
"","do_trial","75","417745","0.0-59.0-0.0","584","","","","50","0,1,0","0","forest","23","probe-112","0.3711023166278893","0.7152865691408862","0.2253259529310098","1","","","","",""
"","do_trial","76","423990","0.0-60.0-0.0","692.8000001907349","","","","50","1,1,0","0","forest","24","probe-206","0.38593211250997883","0.7436107373999099","0.1664816040241354","1","","","","",""
"","do_trial","77","430209","0.0-61.0-0.0","681","","","","50","0,1,1","0","forest","25","probe-28","0.3369463516946447","0.8097296282863765","0.20147861873584455","1","","","","",""
"","do_trial","78","436320","0.0-62.0-0.0","566.9000000953674","","","","50","0,1,0","0","forest","26","probe-75","0.3296286686271682","0.6805953657060277","0.33618966901610975","1","","","","",""
"","do_trial","79","442448","0.0-63.0-0.0","574.1999998092651","","","","50","0,1,0","0","forest","27","probe-05","0.31496030526271646","0.8616289593920435","0.37260214546545933","1","","","","",""
"","do_trial","80","448671","0.0-64.0-0.0","679.8000001907349","","","","50","0,1,0","0","forest","28","probe-152","0.35490410656206905","0.7981589323556249","0.22746116812508557","1","","","","",""
"","do_trial","81","455581","0.0-65.0-0.0","1368.0999999046326","","","","50","1,1,0","0","forest","29","probe-06","0.45154587628794196","0.8083302848679556","0.16008470791005133","1","","","","",""
"","do_trial","82","461667","0.0-66.0-0.0","546.2000002861023","","","","50","1,1,0","0","forest","30","probe-139","0.42796344965660993","0.7585468916346583","0.08033799543886502","1","","","","",""
"","do_trial","83","467785","0.0-67.0-0.0","572.1999998092651","","","","50","1,1,0","0","forest","31","probe-41","0.5220897612611849","0.7657869672773226","0.10217835521978731","1","","","","",""
"","do_trial","84","473897","0.0-68.0-0.0","558.6999998092651","","","","50","0,1,0","0","forest","32","probe-22","0.39871365128094893","0.7461898560938838","0.11330489789319176","1","","","","",""
"","do_trial","85","479816","0.0-69.0-0.0","374.59999990463257","","","","50","1,1,0","0","forest","33","probe-121","0.2587963782405053","0.9455539191125134","0.061691791624006766","1","","","","",""
"","do_trial","86","486315","0.0-70.0-0.0","951","","","","50","1,1,0","0","forest","34","probe-68","0.3830112047112994","0.7176691389936392","0.13320646538962266","1","","","","",""
"","do_trial","87","492311","0.0-71.0-0.0","443.40000009536743","","","","50","0,1,0","0","forest","35","probe-231","0.33450714560651207","0.644551661811774","0.12728305144373914","1","","","","",""
"","do_trial","88","498209","0.0-72.0-0.0","351.30000019073486","","","","50","1,0,0","0","forest","36","probe-43","0.34487950808187634","0.6461267354492333","0.060739877453511816","0","","","","",""
"","do_trial","89","504415","0.0-73.0-0.0","653.8000001907349","","","","50","0,0,0","0","forest","37","probe-151","0.23853791846831943","0.7180499116693508","0.14235717470403958","0","","","","",""
"","do_trial","90","510443","0.0-74.0-0.0","479.59999990463257","","","","51","1,1,1","0","forest","38","probe-196","0.39956262136965204","0.7628743833863475","0.1835539425227788","1","","","","",""
"","do_trial","91","516635","0.0-75.0-0.0","643.8000001907349","","","","51","1,1,0","0","forest","39","probe-100","0.42912390779592996","0.7188563042703039","0.2517401804315045","0","","","","",""
"","do_bye","92","518143","0.0-76.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_travel","93","524152","0.0-77.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_welcome","94","525655","0.0-77.0-1.0","null","","","","null","","","","","","","","","","","","","",""
"","do_trial","95","533523","0.0-78.0-0.0","2328.199999809265","","","","51","0,1,0","1","city","40","probe-54","0.6052904429537688","1","0.15523296707125003","0","","","","",""
"","do_trial","96","540005","0.0-79.0-0.0","932.0999999046326","","","","50","1,1,0","1","city","41","probe-87","0.6354585502487884","1","0.07805619226922846","1","","","","",""
"","do_trial","97","545951","0.0-80.0-0.0","401.09999990463257","","","","50","0,1,0","1","city","42","probe-185","0.4929026934618908","1","0.1038531843798874","1","","","","",""
"","do_trial","98","551819","0.0-81.0-0.0","320","","","","50","0,1,0","1","city","43","probe-200","0.35763972384437404","1","0.1757621294141916","1","","","","",""
"","do_trial","99","557712","0.0-82.0-0.0","347","","","","50","0,1,0","1","city","44","probe-90","0.37810167594342775","0.8810953527140537","0.23882978938847374","1","","","","",""
"","do_trial","100","563577","0.0-83.0-0.0","319","","","","50","1,1,0","1","city","45","probe-143","0.432673593259507","0.7806575855523574","0.18163392738519135","1","","","","",""
"","do_trial","101","570292","0.0-84.0-0.0","1174.6999998092651","","","","50","0,0,0","1","city","46","probe-186","0.34658827996912783","0.7791581799577735","0.056544409068434706","0","","","","",""
"","do_trial","102","576288","0.0-85.0-0.0","450.7999997138977","","","","50","0,1,0","1","city","47","probe-83","0.42601950591901483","0.7654648507089487","0.07041299011245128","1","","","","",""
"","do_trial","103","582317","0.0-86.0-0.0","479.40000009536743","","","","50","0,0,0","1","city","48","probe-12","0.33263068086531","0.8116324141120526","0.11438491243906622","0","","","","",""
"","do_trial","104","588304","0.0-87.0-0.0","434.2999997138977","","","","50","0,1,0","1","city","49","probe-117","0.334578020652704","0.9295399533561671","0.08510206879386695","1","","","","",""
"","do_trial","105","594460","0.0-88.0-0.0","599.3000001907349","","","","50","0,1,1","1","city","50","probe-189","0.39509781284184764","0.7299323961806118","0.45625517037076996","1","","","","",""
"","do_trial","106","600539","0.0-89.0-0.0","493.2999997138977","","","","50","0,0,1","1","city","51","probe-70","0.3629746208893577","0.36272587695241904","0.507791519776548","0","","","","",""
"","do_trial","107","606516","0.0-90.0-0.0","427.90000009536743","","","","50","1,0,1","1","city","52","probe-192","0.4102900821285062","0.3063364612690213","0.6259292504824692","0","","","","",""
"","do_trial","108","612446","0.0-91.0-0.0","387.09999990463257","","","","49","1,0,1","1","city","53","probe-110","0.5747324576679597","0.13274476854543832","0.7049676273813317","1","","","","",""
"","do_trial","109","618505","0.0-92.0-0.0","513.2000002861023","","","","49","0,0,1","1","city","54","probe-175","0.44068685783599143","0.0921405728125408","0.7453141319175905","0","","","","",""
"","do_trial","110","624335","0.0-93.0-0.0","285.40000009536743","","","","49","1,0,1","1","city","55","probe-58","0.497474001738647","0.12218101134335281","0.7286231791666663","1","","","","",""
"","do_trial","111","630380","0.0-94.0-0.0","496.40000009536743","","","","49","1,0,1","1","city","56","probe-223","0.4580113717278541","0.08401326347658478","0.8529769327196598","1","","","","",""
"","do_trial","112","636277","0.0-95.0-0.0","347","","","","49","0,0,1","1","city","57","probe-04","0.4040242611413288","0.11668062482967091","0.8531922288757352","0","","","","",""
"","do_trial","113","642231","0.0-96.0-0.0","409.80000019073486","","","","49","0,0,1","1","city","58","probe-150","0.3719821960552826","0.08881280675556733","0.9199306574475871","0","","","","",""
"","do_trial","114","648118","0.0-97.0-0.0","344.40000009536743","","","","50","0,0,1","1","city","59","probe-137","0.3429649794022495","0.1906343403000141","0.8249020162588238","0","","","","",""
"","do_trial","115","653936","0.0-98.0-0.0","273.30000019073486","","","","50","1,1,1","1","city","60","probe-125","0.5196581815296096","0.12731625456884943","0.6896726911950473","1","","","","",""
"","do_trial","116","659841","0.0-99.0-0.0","366.90000009536743","","","","50","0,0,1","1","city","61","probe-177","0.4559400183289221","0.14218144377757128","0.7236336324126666","0","","","","",""
"","do_trial","117","665685","0.0-100.0-0.0","302.5","","","","50","0,0,1","1","city","62","probe-160","0.4775279926733487","0.1037470394011987","0.885074450177213","0","","","","",""
"","do_trial","118","672024","0.0-101.0-0.0","786.2000002861023","","","","51","0,0,1","1","city","63","probe-109","0.3685635455421881","0.14250327954097097","0.8555765442078176","1","","","","",""
"","do_trial","119","677893","0.0-102.0-0.0","327.7000002861023","","","","51","0,0,1","1","city","64","probe-79","0.3051214489565752","0.17336159026135678","0.8255453714316763","1","","","","",""
"","do_trial","120","684090","0.0-103.0-0.0","658.1999998092651","","","","51","0,0,1","1","city","65","probe-187","0.34909684659835066","0.10524132187675578","0.7631459277286884","1","","","","",""
"","do_trial","121","689974","0.0-104.0-0.0","333.40000009536743","","","","51","0,0,1","1","city","66","probe-77","0.4097562001493632","0.2552908302259865","0.7830878200142906","1","","","","",""
"","do_trial","122","696048","0.0-105.0-0.0","528.6000003814697","","","","51","0,1,1","1","city","67","probe-18","0.5389918489312613","0.1544782109495102","0.7838111334606042","1","","","","",""
"","do_trial","123","702646","0.0-106.0-0.0","1046.2999997138977","","","","51","1,0,1","1","city","68","probe-216","0.5613668224301429","0.06565432249651232","0.8199328982471147","1","","","","",""
"","do_trial","124","708656","0.0-107.0-0.0","465.40000009536743","","","","51","0,0,1","1","city","69","probe-174","0.5015044800911297","0.08539869679250452","0.8105521900802747","1","","","","",""
"","do_trial","125","714801","0.0-108.0-0.0","607.5999999046326","","","","51","1,0,0","1","city","70","probe-101","0.514689918524324","0.08687494845124005","0.8873680456987725","0","","","","",""
"","do_trial","126","720817","0.0-109.0-0.0","477","","","","51","1,0,1","1","city","71","probe-134","0.37242593987787026","0.13615973222128783","0.9026206110533095","1","","","","",""
"","do_trial","127","726761","0.0-110.0-0.0","406.5","","","","51","1,0,1","1","city","72","probe-106","0.31243864955671624","0.13270834883554689","0.679810367214796","1","","","","",""
"","do_trial","128","732989","0.0-111.0-0.0","677.7000002861023","","","","51","1,0,0","1","city","73","probe-145","0.35159687689575125","0.1773246817310903","0.7387039287172616","0","","","","",""
"","do_trial","129","738992","0.0-112.0-0.0","449.5","","","","51","0,1,1","1","city","74","probe-40","0.31431499032288784","0.3403708121031898","0.7743018981579727","1","","","","",""
"","do_trial","130","745268","0.0-113.0-0.0","726.9000000953674","","","","51","1,1,0","1","city","75","probe-80","0.3002050467755097","0.3649281373348322","0.7190447849961952","0","","","","",""
"","do_trial","131","751330","0.0-114.0-0.0","514.8000001907349","","","","51","0,0,1","1","city","76","probe-71","0.27125906481731227","0.15614189799634995","0.7377103839530303","1","","","","",""
"","do_trial","132","757194","0.0-115.0-0.0","316.5","","","","51","1,0,1","1","city","77","probe-219","0.369200953072534","0.06297512055705225","0.8014828467685383","1","","","","",""
"","do_trial","133","763351","0.0-116.0-0.0","604.2000002861023","","","","51","1,0,1","1","city","78","probe-93","0.4132068501790963","0.13485436655266778","0.7531258716814644","1","","","","",""
"","do_trial","134","769337","0.0-117.0-0.0","446.69999980926514","","","","51","0,0,1","1","city","79","probe-64","0.3680048483775164","0.055357924050643964","0.8324510731452762","1","","","","",""
"","do_bye","135","770854","0.0-118.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_travel","136","776862","0.0-119.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_welcome","137","778377","0.0-119.0-1.0","null","","","","null","","","","","","","","","","","","","",""
