"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct"
"","do_trial","222","1281414","0.0-199.0-0.0","417.10000002384186","","","","50","1,1,0","3","city","152","probe-137","0.39227978354280374","0.8703309779037948","0.22457300565049718","1","","","","",""
"","do_trial","223","1287628","0.0-200.0-0.0","657.6000000238419","","","","50","0,1,0","3","city","153","probe-194","0.3197261067745224","0.7745614494880275","0.11033025271841591","1","","","","",""
"","do_trial","224","1293471","0.0-201.0-0.0","284.89999997615814","","","","50","1,1,1","3","city","154","probe-54","0.3891796920434748","0.7340549719195073","0.2553533299703369","1","","","","",""
"","do_trial","225","1299276","0.0-202.0-0.0","251.4000000357628","","","","50","0,1,0","3","city","155","probe-78","0.3813906762894517","0.7750215947442562","0.21283768404014963","1","","","","",""
"","do_trial","226","1305075","0.0-203.0-0.0","239.69999998807907","","","","50","1,0,0","3","city","156","probe-210","0.5127769282708704","0.700158728518697","0.20214814754110375","0","","","","",""
"","do_trial","227","1311049","0.0-204.0-0.0","415","","","","50","1,1,0","3","city","157","probe-170","0.5332585834049687","0.6088938980475704","0.23465694861814812","1","","","","",""
"","do_trial","228","1316954","0.0-205.0-0.0","349","","","","50","0,0,0","3","city","158","probe-34","0.3924614957032741","0.5938381657692058","0.13727370724680749","0","","","","",""
"","do_trial","229","1322957","0.0-206.0-0.0","444.2999999523163","","","","50","1,0,0","3","city","159","probe-219","0.3785804920951749","0.6660416554333465","0.10588228499078838","0","","","","",""
"","do_bye","230","1324467","0.0-207.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_travel","231","1330471","0.0-208.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_welcome","232","1331981","0.0-208.0-1.0","null","","","","null","","","","","","","","","","","","","",""
"","do_trial","233","1338048","0.0-209.0-0.0","507.30000001192093","","","","50","0,1,0","4","coast","160","probe-36","0.42534140870101633","1","0.12659842771048244","1","","","","",""
"","do_trial","234","1344119","0.0-210.0-0.0","516.4000000357628","","","","50","0,1,0","4","coast","161","probe-48","0.4279927702468504","1","0.11898331643091536","1","","","","",""
"","do_trial","235","1349991","0.0-211.0-0.0","316.7999999523163","","","","50","0,1,0","4","coast","162","probe-229","0.33255194204361566","1","0.12064775265925694","1","","","","",""
"","do_trial","236","1355954","0.0-212.0-0.0","404.5999999642372","","","","50","1,1,0","4","coast","163","probe-168","0.473027281032019","1","0.07611849250594979","1","","","","",""
"","do_trial","237","1362053","0.0-213.0-0.0","544.3000000119209","","","","50","1,1,0","4","coast","164","probe-72","0.5091509267458504","0.7719875489562424","0.17739451658615238","1","","","","",""
"","do_trial","238","1367927","0.0-214.0-0.0","314.39999997615814","","","","50","1,1,0","4","coast","165","probe-204","0.2581927948593051","0.9094210202602809","0.13593215128684458","1","","","","",""
"","do_trial","239","1373719","0.0-215.0-0.0","234","","","","50","1,1,1","4","coast","166","probe-150","0.35151755312649074","0.775409944272911","0.10040332712402648","1","","","","",""
"","do_trial","240","1379840","0.0-216.0-0.0","566.1999999880791","","","","50","0,1,0","4","coast","167","probe-03","0.3659407219088587","0.8659292956140441","0.20608135482794673","1","","","","",""
"","do_trial","241","1385689","0.0-217.0-0.0","291.30000001192093","","","","50","1,1,0","4","coast","168","probe-240","0.5120408822899211","0.7157396523538396","0.35043237477282263","1","","","","",""
"","do_trial","242","1391418","0.0-218.0-0.0","172.89999997615814","","","","50","1,0,0","4","coast","169","probe-216","0.3966162642733819","0.6145471355504453","0.2324886645548682","0","","","","",""
"","do_trial","243","1397330","0.0-219.0-0.0","356.30000001192093","","","","50","1,1,1","4","coast","170","probe-153","0.46426145899226284","0.4151530249582313","0.5526701829334947","1","","","","",""
"","do_trial","244","1403867","0.0-220.0-0.0","979.1000000238419","","","","50","0,1,1","4","coast","171","probe-76","0.36200142148581677","0.21066916554492615","0.613378132672984","1","","","","",""
"","do_trial","245","1409671","0.0-221.0-0.0","244.39999997615814","","","","50","1,0,1","4","coast","172","probe-236","0.43782112511038485","0.19732977733326557","0.821321572900986","0","","","","",""
"","do_trial","246","1415603","0.0-222.0-0.0","377.10000002384186","","","","50","0,1,1","4","coast","173","probe-164","0.34770997850491464","0.10547997367467157","0.8207058019311703","1","","","","",""
"","do_trial","247","1421598","0.0-223.0-0.0","433.30000001192093","","","","50","0,0,1","4","coast","174","probe-126","0.26867265023311165","0.16334738599442455","0.8589016812121452","0","","","","",""
"","do_trial","248","1427433","0.0-224.0-0.0","277.5","","","","50","1,0,1","4","coast","175","probe-115","0.3381035134938316","0.1917184811507058","0.9330536117760753","0","","","","",""
"","do_trial","249","1433259","0.0-225.0-0.0","266.7000000476837","","","","51","0,0,0","4","coast","176","probe-158","0.36890184241697555","0.12966879564746994","0.863321432501033","0","","","","",""
"","do_trial","250","1439096","0.0-226.0-0.0","281.80000001192093","","","","51","0,0,1","4","coast","177","probe-221","0.4037429020463697","0.06700687749621992","0.8618718789592122","1","","","","",""
"","do_trial","251","1445032","0.0-227.0-0.0","380.30000001192093","","","","51","0,0,1","4","coast","178","probe-230","0.291292804657178","0.17272558153945794","0.7729170840171492","1","","","","",""
"","do_trial","252","1450995","0.0-228.0-0.0","408.30000001192093","","","","51","1,1,1","4","coast","179","probe-18","0.3291319931718772","0.24241640748869805","0.8536831251987795","1","","","","",""
"","do_trial","253","1456937","0.0-229.0-0.0","381.5999999642372","","","","51","0,0,1","4","coast","180","probe-28","0.3217646267076287","0.11289792987057781","0.7921171187879169","1","","","","",""
"","do_trial","254","1462998","0.0-230.0-0.0","507.19999998807907","","","","51","0,0,1","4","coast","181","probe-98","0.3470625980311721","0.13452712396578068","0.7141665588747614","1","","","","",""
"","do_trial","255","1469149","0.0-231.0-0.0","598.5","","","","51","1,0,1","4","coast","182","probe-226","0.3833346247643911","0.07404699702699873","0.8287228585967148","1","","","","",""
"","do_trial","256","1474985","0.0-232.0-0.0","280.0999999642372","","","","51","0,0,0","4","coast","183","probe-182","0.23768726326788414","0.07773602872695418","0.8208075993341503","0","","","","",""
"","do_trial","257","1480901","0.0-233.0-0.0","359.9000000357628","","","","51","0,0,0","4","coast","184","probe-62","0.17214885245773462","0.08819002840475973","0.8065155713106529","0","","","","",""
"","do_trial","258","1486973","0.0-234.0-0.0","513.8000000119209","","","","49","0,0,1","4","coast","185","probe-40","0.29979411181489085","0.11509649917073261","0.6827598454538212","0","","","","",""
"","do_trial","259","1493249","0.0-235.0-0.0","718.7000000476837","","","","49","0,0,1","4","coast","186","probe-49","0.41744149245664297","0.06216885079571278","0.6458555844523202","0","","","","",""
"","do_trial","260","1499414","0.0-236.0-0.0","606.2000000476837","","","","50","0,0,1","4","coast","187","probe-140","0.5336755465420561","0.05909282080263854","0.5369316345908967","0","","","","",""
"","do_trial","261","1505268","0.0-237.0-0.0","296.19999998807907","","","","50","0,0,1","4","coast","188","probe-152","0.5565911677100926","0.06580501061920349","0.5596718655593326","0","","","","",""
"","do_trial","262","1511258","0.0-238.0-0.0","434.7000000476837","","","","51","1,0,1","4","coast","189","probe-57","0.4868418323046688","0.11123255362249772","0.5516928985722122","1","","","","",""
"","do_trial","263","1517169","0.0-239.0-0.0","350.5","","","","51","1,0,0","4","coast","190","probe-108","0.45652835291433014","0.19280890485398963","0.6813989056094599","0","","","","",""
"","do_trial","264","1523168","0.0-240.0-0.0","442.39999997615814","","","","51","1,0,1","4","coast","191","probe-199","0.4844879593949912","0.18400564536813696","0.7869791479391708","1","","","","",""
"","do_trial","265","1529186","0.0-241.0-0.0","464.5","","","","51","1,0,1","4","coast","192","probe-83","0.5826392659468406","0.07209835612447352","0.7695974563905652","1","","","","",""
"","do_trial","266","1535290","0.0-242.0-0.0","546.3999999761581","","","","51","1,0,1","4","coast","193","probe-172","0.4264084379611643","0.2193472008745703","0.7917433390156624","1","","","","",""
"","do_trial","267","1541134","0.0-243.0-0.0","284.89999997615814","","","","51","1,0,1","4","coast","194","probe-146","0.4189767983071206","0.22143482903843","0.9181462183732559","1","","","","",""
"","do_trial","268","1546814","0.0-244.0-0.0","121.5","","","","51","0,0,1","4","coast","195","probe-87","0.34219977349207203","0.213714387046333","0.714386854034264","1","","","","",""
"","do_trial","269","1552615","0.0-245.0-0.0","243.10000002384186","","","","51","0,0,0","4","coast","196","probe-157","0.3505570314569291","0.07200248749659974","0.6736726269921529","0","","","","",""
"","do_trial","270","1558460","0.0-246.0-0.0","288","","","","51","1,0,0","4","coast","197","probe-154","0.4532207492891791","0.13937560490042192","0.8681472364179686","0","","","","",""
"","do_trial","271","1564410","0.0-247.0-0.0","394.30000001192093","","","","50","0,0,0","4","coast","198","probe-200","0.3479300386382984","0.17863197274480094","0.8889335339397321","0","","","","",""
"","do_trial","272","1570333","0.0-248.0-0.0","373","","","","50","0,0,1","4","coast","199","probe-119","0.41069547036013787","0.06422795457265008","0.84424193729569","0","","","","",""
"","do_bye","273","1571840","0.0-249.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_travel","274","1577845","0.0-250.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_welcome","275","1579352","0.0-250.0-1.0","null","","","","null","","","","","","","","","","","","","",""
"","do_trial","276","1586073","0.0-251.0-0.0","1162.800000011921","","","","51","0,0,1","5","countryside","200","probe-166","0.4317760855897008","0.07208954214089597","1","1","","","","",""
"","do_trial","277","1592037","0.0-252.0-0.0","404.60000002384186","","","","51","0,0,1","5","countryside","201","probe-53","0.35913219025189647","0.12106592255884416","1","1","","","","",""
"","do_trial","278","1598074","0.0-253.0-0.0","476.39999997615814","","","","51","0,0,1","5","countryside","202","probe-235","0.44588121692983984","0.08515568378723389","1","1","","","","",""
"","do_trial","279","1604734","0.0-254.0-0.0","1103.699999988079","","","","51","0,0,1","5","countryside","203","probe-106","0.5416347346978062","0.15114180054276685","1","1","","","","",""
"","do_trial","280","1610695","0.0-255.0-0.0","405.5","","","","51","0,0,1","5","countryside","204","probe-177","0.4328546042194846","0.19635243914222983","0.8997492457611653","1","","","","",""
"","do_trial","281","1616877","0.0-256.0-0.0","622.8000000119209","","","","51","0,0,1","5","countryside","205","probe-90","0.43585434191135547","0.1455867802905537","0.8100271142187566","1","","","","",""
"","do_trial","282","1622941","0.0-257.0-0.0","506.5","","","","51","1,0,1","5","countryside","206","probe-33","0.379421588428159","0.09684843415187365","0.9042988690506966","1","","","","",""
"","do_trial","283","1629176","0.0-258.0-0.0","680.5999999642372","","","","51","0,0,1","5","countryside","207","probe-67","0.43733365777474786","0.12221344590878999","0.9264036071999912","1","","","","",""
"","do_trial","284","1635147","0.0-259.0-0.0","413.80000001192093","","","","51","0,0,0","5","countryside","208","probe-203","0.3425221836693894","0.23176449867391052","0.7126418822451979","0","","","","",""
"","do_trial","285","1641195","0.0-260.0-0.0","499","","","","51","0,1,1","5","countryside","209","probe-94","0.4221568852069967","0.15903376709191516","0.6612309487898287","1","","","","",""
"","do_trial","286","1647207","0.0-261.0-0.0","467.80000001192093","","","","51","1,1,0","5","countryside","210","probe-118","0.5146538618010922","0.2165333285446525","0.4034901510132789","0","","","","",""
"","do_trial","287","1653327","0.0-262.0-0.0","574.1999999880791","","","","51","1,0,0","5","countryside","211","probe-100","0.49163365215878074","0.33350921862735206","0.35866959912103563","0","","","","",""
"","do_trial","288","1659189","0.0-263.0-0.0","308.9000000357628","","","","49","1,0,0","5","countryside","212","probe-175","0.6373667132768086","0.2671539032555523","0.1486522233305033","1","","","","",""
"","do_trial","289","1665166","0.0-264.0-0.0","424.0999999642372","","","","49","1,0,0","5","countryside","213","probe-32","0.5431980663266031","0.30650695348197365","0.14959397199711386","1","","","","",""
"","do_trial","290","1671619","0.0-265.0-0.0","897.4000000357628","","","","49","1,0,0","5","countryside","214","probe-50","0.6086093197182059","0.20177146313001623","0.245261263113103","1","","","","",""
"","do_trial","291","1677716","0.0-266.0-0.0","539.8000000119209","","","","49","1,0,0","5","countryside","215","probe-184","0.6300106198567123","0.19612642452214013","0.2841759358689244","1","","","","",""
"","do_trial","292","1683601","0.0-267.0-0.0","333.39999997615814","","","","49","1,0,0","5","countryside","216","probe-196","0.8646269748199086","0.19597248158000327","0.17575823103032848","1","","","","",""
"","do_trial","293","1689743","0.0-268.0-0.0","586.5","","","","49","1,0,1","5","countryside","217","probe-169","0.9094334752955987","0.3676070737183653","0.207395439400419","1","","","","",""
"","do_trial","294","1696024","0.0-269.0-0.0","724.7000000476837","","","","49","1,1,0","5","countryside","218","probe-212","0.9210438952700029","0.47525248728405245","0.2883373637820516","1","","","","",""
"","do_trial","295","1702217","0.0-270.0-0.0","635.1000000238419","","","","49","1,1,0","5","countryside","219","probe-233","0.9330407898352024","0.4002775811657305","0.3338642891242053","1","","","","",""
"","do_trial","296","1708370","0.0-271.0-0.0","594","","","","49","1,0,0","5","countryside","220","probe-93","0.8888286119155925","0.35626086359676173","0.2027842708053611","1","","","","",""
"","do_trial","297","1714526","0.0-272.0-0.0","597.3000000119209","","","","49","1,0,0","5","countryside","221","probe-20","0.8705455826227355","0.3172696358209599","0.10872217095915829","1","","","","",""
"","do_trial","298","1720527","0.0-273.0-0.0","444.10000002384186","","","","49","1,0,0","5","countryside","222","probe-214","0.8864790355422401","0.35774198525023","0.2137596234569287","1","","","","",""
"","do_trial","299","1726648","0.0-274.0-0.0","562.6000000238419","","","","49","1,0,0","5","countryside","223","probe-165","0.671566141534485","0.43116531291115257","0.26695881783140935","1","","","","",""
"","do_trial","300","1732949","0.0-275.0-0.0","742.5","","","","49","1,1,0","5","countryside","224","probe-122","0.6735425467386174","0.3414266744336736","0.25550230615627945","1","","","","",""
"","do_trial","301","1739270","0.0-276.0-0.0","764","","","","49","0,1,0","5","countryside","225","probe-99","0.7135478789100632","0.3605942061804081","0.11986485954424993","0","","","","",""
"","do_trial","302","1745074","0.0-277.0-0.0","246","","","","49","1,0,0","5","countryside","226","probe-128","0.7698796566094764","0.2860068969829222","0.051647632507384154","1","","","","",""
"","do_trial","303","1750992","0.0-278.0-0.0","360","","","","49","0,0,0","5","countryside","227","probe-52","0.919906106304382","0.2872103197044896","0.07984808256330561","0","","","","",""
"","do_trial","304","1756918","0.0-279.0-0.0","368.89999997615814","","","","49","0,1,1","5","countryside","228","probe-159","0.8529331209598863","0.5007645483326593","0.13035279955842727","0","","","","",""
"","do_trial","305","1762799","0.0-280.0-0.0","329.0999999642372","","","","50","1,1,0","5","countryside","229","probe-201","0.8862181100795341","0.40195723244110154","0.13887511210325473","1","","","","",""
"","do_trial","306","1768847","0.0-281.0-0.0","489","","","","50","1,0,0","5","countryside","230","probe-102","0.8787004378672247","0.49307008337894287","0.10068268081329514","0","","","","",""
"","do_trial","307","1774563","0.0-282.0-0.0","154.5","","","","50","1,0,0","5","countryside","231","probe-121","0.7778795988893055","0.3811922874158988","0.10913635399609925","0","","","","",""
"","do_trial","308","1780493","0.0-283.0-0.0","381.4000000357628","","","","51","1,1,0","5","countryside","232","probe-44","0.7949209258313886","0.29345733519102296","0.10521890657668058","0","","","","",""
"","do_trial","309","1786409","0.0-284.0-0.0","360.4000000357628","","","","51","1,0,0","5","countryside","233","probe-12","0.7502458308387688","0.3756988288644598","0.05262061667274283","0","","","","",""
"","do_trial","310","1792394","0.0-285.0-0.0","423.30000001192093","","","","51","0,0,0","5","countryside","234","probe-149","0.7499442460729486","0.193663533327184","0.052946598299018335","0","","","","",""
"","do_trial","311","1798273","0.0-286.0-0.0","321.5999999642372","","","","49","1,0,0","5","countryside","235","probe-11","0.7703842277358676","0.14822065404923115","0.11509869581868558","1","","","","",""
"","do_trial","312","1804223","0.0-287.0-0.0","390.80000001192093","","","","49","1,0,0","5","countryside","236","probe-111","0.8121097540732594","0.2380988127974804","0.11839784998884743","1","","","","",""
"","do_trial","313","1810249","0.0-288.0-0.0","473.30000001192093","","","","49","1,0,0","5","countryside","237","probe-51","0.6270656415872324","0.41335508228928924","0.074164886593474","1","","","","",""
"","do_trial","314","1816223","0.0-289.0-0.0","416.9000000357628","","","","49","1,1,0","5","countryside","238","probe-38","0.8334554292662354","0.3903176120604322","0.09204403209694327","1","","","","",""
"","do_trial","315","1822400","0.0-290.0-0.0","619.5999999642372","","","","49","1,1,0","5","countryside","239","probe-14","0.6949150372267504","0.5091393931034665","0.061340473121941595","1","","","","",""
"","do_bye","316","1823907","0.0-291.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","html-keyboard-response","317","1943916","0.0-291.0-1.0","null","<div class='center'><p>You may take a break now!</p><p> Stretch for a little bit. Get a glass of water.</p><p> You have two minutes to rest. Then, the game will automatically move on.</p><p>If you’d like to get started on the second half of the experiment sooner, then press the <b>space bar</b></p></div>","null","","","","","","","","","","","","","","","",""
"","html-keyboard-response","318","1960831","0.0-291.0-2.0","16913.19999998808","<div class='center'><p>You’ve arrived at the final destination of your journey! Unfortunately, it’s very foggy out, so you won’t be able to see it in the distance like in previous places you've visited.</p><p>You’ll still be deciding which pirates you want to rob ships. However, because of the fog you also won’t be able to see the ship in the distance. </p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","319","1983911","0.0-291.0-3.0","23078.19999998808","<div class='center'><p> Sometimes you’ll be asked if you’ve seen a ship before (see the example below). You will use the 5, 6, 7, 8 buttons on your keyboard to respond. </p><p> If you definitely did not the ship, pick the the big red thumbs down by pressing <b>5</b>.</p><p> If you don’t think you saw it but aren’t sure, then pick the small red thumbs down by pressing <b>6</b>.</p><p> If you think you might have seen it, then pick the small green thumbs up by pressing <b>7</b>.</p><p> If you definitely did see this ship before, then pick the big thumb green thumbs up by pressing <b>8</b>.</p><p> If you remember correctly, then you’ll get a gold coin!</p><p><b>[Press the space bar to begin the next phase of the experiment]</b></p><p><img src='run_exp/static/images/example_recog_trial.png' height='500'></p></div>","32","","","","","","","","","","","","","","","",""
"","do_welcome","320","1985421","0.0-291.0-4.0","null","","","","null","","","","","","","","","","","","","",""
"","do_trial","321","1990554","0.0-292.0-0.0","1574.300000011921","","","","51","1,1,0","6","blank","240","null","1","0.5910266138050283","0.09200664394342546","0","","","","",""
"","do_recog","322","1996567","0.0-293.0-0.0","null","","","","null","","","","241","probe-205","","","","","1","[object Object]","40","1","0"
"","do_trial","323","2000743","0.0-294.0-0.0","621.3000000119209","","","","50","0,1,0","6","blank","242","null","0.8918625151645462","0.5999106806662727","0.20684414866078243","1","","","","",""
"","do_recog","324","2004371","0.0-295.0-0.0","2113.800000011921","","","","53","","","","243","probe-67","","","","","1","[object Object]","207","5","0"
"","html-keyboard-response","325","2010373","0.0-296.0-0.0","6000.300000011921","<div class='center'>You are all done with the experiment! You made $15 plus $3 in bonus payment!! Thank you for participating. You will recieve your payment within 3 days<p><b>[Press the space bar to end the experiment]</b></p></div>","32","","","","","","","","","","","","","","","",""
