"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct"
"","html-keyboard-response","26","186721","0.0-26.0","20556","<div class='center'><p>In the game, you will get to choose which of three pirates you want to rob the next ship. <p>Press the <b>‘1’</b> button on your keyboard to pick the pirate with the red beard.</p><p> Press <b>‘2’</b> to pick the pirate with the white beard.</p><p> Press <b>‘3’</b> to pick the pirate with the black beard.</p><p>Try picking a pirate now!</p><p><img src='run_exp/static/images/all_pirates.png' height='500'></p></div>","51","","","","","","","","","","","","","","","",""
"","html-keyboard-response","27","190911","0.0-27.0-0.0","4186.999999999971","<div class='center'><p>This pirate was successful at robbing the ship!</p><p><img src='run_exp/static/images/black_win.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","28","192481","0.0-27.0-1.0","1569","<div class='center'><p>Now try choosing another</p><p><img src='run_exp/static/images/all_pirates.png' height='500'></p></div>","51","","","","","","","","","","","","","","","",""
"","html-keyboard-response","29","196076","0.0-28.0-0.0","3593","<div class='center'><p>This pirate was not successful at robbing the ship!</p><p><img src='run_exp/static/images/black_no_win.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","30","210110","0.0-29.0-0.0","14033.00000000003","<div class='center'><p>You’ll stop at these 6 places on your journey.</p><p><img src='run_exp/static/images/all_contexts.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","31","226044","0.0-29.0-1.0","15932","<div class='center'><p>How good a pirate is at robbing ships will depend on the current place.</p><p> Some pirates will have been to the place before, and will have more experience robbing ships there.</p><p>So, they will be more successful at stealing gold and bringing it back to you.</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","32","275688","0.0-29.0-2.0","49641.00000000006","<div class='center'><p>How successful a pirate is at robbing ships can also change in a place.<p> Ships may hear about the pirates coming and will improve their defenses. This may make it more difficult to rob them.</p><p> Ships may also grow lazy and lower their defenses. This may make it easier to rob them.</p><br><p>Things are always changing on the high seas! So, try your best to pay attention!</p><p><img src='run_exp/static/images/contingency.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","33","280796","0.0-29.0-3.0","5106","<div class='center'><p>Once you choose a pirate to rob a ship, you’ll be shown the ship they are robbing.</p><p>The ship will have a picture of the item they sold at the marketplace.</p><p> Try your best to remember the ship and where you saw the ship.</p><p> You’ll have to remember this for later, and remembering this correctly will help you win more bonus money!</p><p>You can remember the ship by remembering the item they sold at the marketplace</p><p>A helpful strategy is to try to come up with a story of the chosen pirate and ship’s item interacting with the scene.</p><p> For example, a ship might have sold travel mugs and you could imagine red beard walking through the city with a travel mug. </p><p>Or imagine an apple falling from a tree into white beard's hands in the forest.</p><p><img src='run_exp/static/images/example_probe.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","34","282890","0.0-29.0-4.0","2093.000000000058","<div class='center'><p>If you don’t make your choice fast enough, you’ll have to wait a few seconds before you can make another one. </p><p>You can’t win more gold. You just have to sit and wait.</p><p><img src='run_exp/static/images/hurry_up.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","35","401754","0.0-29.0-5.0","118882","<div class='center'><p>Again, you have two important things to do: </p><b><p> 1. Pick the pirate who you think will be most successful at robbing the next ship.</p></b><b><p> 2. Remember where a pirate robbed a ship.</p> </b><p>Both are important in determining how much bonus money you’ll win.</p><br><p>Let’s try a practice game. The game will start by showing you the pirates. First pick a pirate using the <b> 1, 2, 3 </b> buttons on your keyboard. When you are shown a ship, try to remember the place you’re in by making up a story.</p><p> You only have 3 seconds to pick a pirate, so please make a choice quickly! If you are too slow, you’ll have to wait a bit during the time out.</p><p> Don’t feel rushed, but please do try to make a choice every time.</p><p>How good a pirate is at robbing a ship will change depending on the place they are in and how good the defenses are of the ship.</p> <p>This is just a practice game, so you’re not playing for money. </p><p>You’ll receive a bag which may or may not contain gold coins.</p><p> In the real game, though, you’ll be able to see whether or not you received the gold coins.</p><p> Good luck, remember press <b>'1'</b> to choose red beard, <b>'2'</b> to choose white beard, and <b>'3'</b> to choose black beard</p><p><b>[Press the space bar to begin the practice game]</b></p></div>","32","","","","","","","","","","","","","","","",""
"","do_trial_prac","36","407370","0.0-29.0-6.0","1108","","","","50","","","","","","","","","","","","","",""
"","do_trial_prac","37","413167","0.0-29.0-7.0","1290","","","","49","","","","","","","","","","","","","",""
"","do_trial_prac","38","418904","0.0-29.0-8.0","1230","","","","51","","","","","","","","","","","","","",""
"","do_trial_prac","39","424418","0.0-29.0-9.0","1007","","","","50","","","","","","","","","","","","","",""
"","do_trial_prac","40","430256","0.0-29.0-10.0","1333","","","","50","","","","","","","","","","","","","",""
"","html-keyboard-response","41","455988","0.0-29.0-11.0","25730","<div class='center'><p>Great job on the practice game!</p><p> Now, you will be asked you some true or false questions to make sure you really understand the rules of the game.</p><p> Press <b>'1'</b> on the keyboard for true and press <b>'2'</b> for false.</p><p><b>[Press the space bar to begin the quiz]</b></p></div>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","42","466066","0.0-29.0-12.0","10076","<div class='center'><p>You win bonus money by making choices as fast as possible.</p><p>Press 1 for true and press  2 for false.</p></div>","49","","","","","","","","","","","","","","","",""
"","html-keyboard-response","43","472493","0.0-30.0-0.0","6424.000000000058","<br><br><br><br><p>That’s incorrect! You win bonus money by collecting as many gold coins as possible!</p><p><b>[press the space bar to continue with the quiz]</b></p>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","44","479384","0.0-30.0-1.0","6891.000000000058","<div class='center'><p>You press the <b>‘3’</b> button on the keyboard to choose the red bearded pirate? </p><p>Press 1 for true and press  2 for false.</p></div>","50","","","","","","","","","","","","","","","",""
"","html-keyboard-response","45","481941","0.0-31.0-0.0","2555","<br><br><br><br><p>That's correct!</p> <p><b>[press the space bar to continue with the quiz]</b></p>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","46","485782","0.0-31.0-1.0","3840","<div class='center'><p>A pirate will always be equally successful at robbing ships in each place</p><p>Press 1 for true and press  2 for false.</p></div>","50","","","","","","","","","","","","","","","",""
"","html-keyboard-response","47","487119","0.0-32.0-0.0","1334.9999999999418","<br><br><br><br><p>That's correct!</p> <p><b>[press the space bar to continue with the quiz]</b></p>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","48","490009","0.0-32.0-1.0","2889","<div class='center'><p>You should remember the place where a pirate robbed a ship.</p><p>Press 1 for true and press  2 for false.</p></div>","49","","","","","","","","","","","","","","","",""
"","html-keyboard-response","49","491112","0.0-33.0-0.0","1101","<br><br><br><br><p>That's correct!</p> <p><b>[press the space bar to continue with the quiz]</b></p>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","50","498478","0.0-34.0-0.0","7365","<br><br><br><br><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! If you fail the quiz too many times, you won’t be able to do the experiment. </p> <p><br>[press the space bar to repeat the quiz]</br></p>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","51","500714","0.0-34.0-1.0","2235.000000000058","<div class='center'><p>You win bonus money by making choices as fast as possible.</p><p>Press 1 for true and press  2 for false.</p></div>","50","","","","","","","","","","","","","","","",""
"","html-keyboard-response","52","501575","0.0-35.0-0.0","859.0000000000582","<br><br><br><br><p>That's correct!</p> <p><b>[press the space bar to continue with the quiz]</b></p>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","53","504647","0.0-35.0-1.0","3071","<div class='center'><p>You press the <b>‘3’</b> button on the keyboard to choose the red bearded pirate? </p><p>Press 1 for true and press  2 for false.</p></div>","50","","","","","","","","","","","","","","","",""
"","html-keyboard-response","54","505322","0.0-36.0-0.0","675","<br><br><br><br><p>That's correct!</p> <p><b>[press the space bar to continue with the quiz]</b></p>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","55","508114","0.0-36.0-1.0","2790","<div class='center'><p>A pirate will always be equally successful at robbing ships in each place</p><p>Press 1 for true and press  2 for false.</p></div>","50","","","","","","","","","","","","","","","",""
"","html-keyboard-response","56","508635","0.0-37.0-0.0","521","<br><br><br><br><p>That's correct!</p> <p><b>[press the space bar to continue with the quiz]</b></p>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","57","510622","0.0-37.0-1.0","1985","<div class='center'><p>You should remember the place where a pirate robbed a ship.</p><p>Press 1 for true and press  2 for false.</p></div>","49","","","","","","","","","","","","","","","",""
"","html-keyboard-response","58","511145","0.0-38.0-0.0","514","<br><br><br><br><p>That's correct!</p> <p><b>[press the space bar to continue with the quiz]</b></p>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","59","513012","0.0-39.0-0.0","1866","<br><br><br><br><p>Good job! You’re now ready to move on to the real game!</p> <p><br>[press the space bar to begin!]</br></p>","32","","","","","","","","","","","","","","","",""
"","do_welcome","60","514519","0.0-40.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_trial","61","521644","0.0-41.0-0.0","1588","","","","50","1,1,1","0","mountain","0","probe-89","1","0.4","0.1","1","","","","",""
"","do_trial","62","528489","0.0-42.0-0.0","1306","","","","50","1,0,0","0","mountain","1","probe-215","1","0.40452209122534377","0.12776952599392372","0","","","","",""
"","do_trial","63","534634","0.0-43.0-0.0","609","","","","49","1,0,1","0","mountain","2","probe-99","1","0.38850425186216037","0.21724578256187121","1","","","","",""
"","do_trial","64","541378","0.0-44.0-0.0","1208","","","","49","1,0,0","0","mountain","3","probe-108","1","0.35642792595096223","0.21852576667788903","1","","","","",""
"","do_trial","65","548907","0.0-45.0-0.0","1991.0000000001164","","","","51","1,1,0","0","mountain","4","probe-85","0.728771272041715","0.3834168565524799","0.19340165091198017","0","","","","",""
"","do_trial","66","555145","0.0-46.0-0.0","700","","","","51","0,0,0","0","mountain","5","probe-10","0.6950731557420048","0.4129163465433292","0.08395939858415365","0","","","","",""
"","do_trial","67","561889","0.0-47.0-0.0","1205","","","","49","1,1,0","0","mountain","6","probe-163","0.7261099786477844","0.36124568582970434","0.07224321196111023","1","","","","",""
"","do_trial","68","568614","0.0-48.0-0.0","1187","","","","49","1,1,0","0","mountain","7","probe-116","0.7308533870270479","0.3964716216958207","0.08618718096781226","1","","","","",""
"","do_trial","69","575069","0.0-49.0-0.0","918","","","","49","1,0,0","0","mountain","8","probe-69","0.8139272429888401","0.4555114999032716","0.06450529008198574","1","","","","",""
"","do_trial","70","581981","0.0-50.0-0.0","1373","","","","49","1,0,0","0","mountain","9","probe-38","0.809117265075918","0.42087400735419067","0.09615026263774734","1","","","","",""
"","do_trial","71","588576","0.0-51.0-0.0","1054.0000000001164","","","","50","1,1,0","0","mountain","10","probe-36","0.49286550207141616","0.5482907601206293","0.1446428683769378","1","","","","",""
"","do_trial","72","594966","0.0-52.0-0.0","854","","","","50","0,0,1","0","mountain","11","probe-184","0.33413519710390094","0.5547129493393007","0.2326325189955195","0","","","","",""
"","do_trial","73","601636","0.0-53.0-0.0","1133","","","","49","0,0,0","0","mountain","12","probe-186","0.2184739398842397","0.6164635827414348","0.33300060221928895","0","","","","",""
"","do_trial","74","608919","0.0-54.0-0.0","1743","","","","49","0,0,0","0","mountain","13","probe-149","0.07790695648359576","0.6240452074707105","0.25553292594569516","0","","","","",""
"","do_trial","75","615340","0.0-55.0-0.0","877.9999999998836","","","","50","0,1,0","0","mountain","14","probe-04","0.054267483623821014","0.4720253302235142","0.3040965466090454","1","","","","",""
"","do_trial","76","622139","0.0-56.0-0.0","1253.9999999998836","","","","50","0,1,1","0","mountain","15","probe-19","0.12973359527581416","0.6498599896998805","0.35694086894756","1","","","","",""
"","do_trial","77","628530","0.0-57.0-0.0","847","","","","50","1,1,0","0","mountain","16","probe-01","0.1366953885540887","0.6836341725822714","0.2928419283777045","1","","","","",""
"","do_trial","78","635099","0.0-58.0-0.0","1022.9999999998836","","","","50","0,1,1","0","mountain","17","probe-131","0.12224678627786194","0.6500609734095717","0.23017511323454748","1","","","","",""
"","do_trial","79","641771","0.0-59.0-0.0","1123","","","","50","0,1,1","0","mountain","18","probe-128","0.11037253173029868","0.5834715251143014","0.28619356301625176","1","","","","",""
"","do_trial","80","648270","0.0-60.0-0.0","953","","","","50","0,0,0","0","mountain","19","probe-98","0.1082767487782855","0.7691865056073399","0.2426183364750157","0","","","","",""
"","do_trial","81","655041","0.0-61.0-0.0","1227","","","","51","0,1,0","0","mountain","20","probe-209","0.20505978730431124","0.7307414831808845","0.28323282837029296","0","","","","",""
"","do_trial","82","661548","0.0-62.0-0.0","961","","","","49","0,0,0","0","mountain","21","probe-39","0.1249633858802261","0.708647326548885","0.2162325035026094","0","","","","",""
"","do_trial","83","667942","0.0-63.0-0.0","847","","","","50","0,0,0","0","mountain","22","probe-226","0.10777097284839822","0.7497554311432749","0.28597750062816185","0","","","","",""
"","do_trial","84","674189","0.0-64.0-0.0","700","","","","51","0,1,0","0","mountain","23","probe-03","0.2505031216514409","0.8944814671792135","0.2570896933291494","0","","","","",""
"","do_trial","85","680199","0.0-65.0-0.0","465","","","","49","0,1,0","0","mountain","24","probe-08","0.20992964649405618","0.9442925753423638","0.3391456853532061","0","","","","",""
"","do_trial","86","686608","0.0-66.0-0.0","862","","","","50","0,1,0","0","mountain","25","probe-15","0.16586391787478352","0.9402342471458338","0.4330876048401624","1","","","","",""
"","do_trial","87","692574","0.0-67.0-0.0","417.9999999998836","","","","50","0,1,1","0","mountain","26","probe-124","0.06501124001377097","0.8347990481344668","0.4321074178333343","1","","","","",""
"","do_trial","88","699080","0.0-68.0-0.0","962","","","","50","0,1,1","0","mountain","27","probe-217","0.08833244694857205","0.9244199954032493","0.5157024883666288","1","","","","",""
"","do_trial","89","705489","0.0-69.0-0.0","868","","","","50","0,1,1","0","mountain","28","probe-216","0.10857315894015815","0.8948293827960073","0.402592433588625","1","","","","",""
"","do_trial","90","711472","0.0-70.0-0.0","445","","","","50","0,1,0","0","mountain","29","probe-90","0.1843002367604782","0.9286328229125514","0.5070433196758435","1","","","","",""
"","do_trial","91","717857","0.0-71.0-0.0","845","","","","50","0,1,1","0","mountain","30","probe-140","0.2158342930671542","0.9347796985597158","0.5004990608756317","1","","","","",""
"","do_trial","92","724270","0.0-72.0-0.0","876","","","","50","0,1,1","0","mountain","31","probe-150","0.25088131348184667","0.8793519020191727","0.4371007136429795","1","","","","",""
"","do_trial","93","730845","0.0-73.0-0.0","1038","","","","50","0,1,0","0","mountain","32","probe-67","0.16899574995924602","0.7866273042333761","0.4542374415378606","1","","","","",""
"","do_trial","94","737412","0.0-74.0-0.0","1032.0000000001164","","","","50","0,1,0","0","mountain","33","probe-65","0.1647862838047857","0.8305408864472424","0.36998144684507317","1","","","","",""
"","do_trial","95","743460","0.0-75.0-0.0","508","","","","50","1,0,0","0","mountain","34","probe-121","0.28168591166966606","0.8817397518941481","0.3345112368758268","0","","","","",""
"","do_trial","96","749934","0.0-76.0-0.0","940","","","","51","0,1,0","0","mountain","35","probe-17","0.12719591700909538","0.6983007319731905","0.2678632667197286","0","","","","",""
"","do_trial","97","755838","0.0-77.0-0.0","369","","","","49","0,1,1","0","mountain","36","probe-222","0.08520425024090157","0.8012442481602915","0.2597856135477854","0","","","","",""
"","do_trial","98","761864","0.0-78.0-0.0","490","","","","50","0,1,1","0","mountain","37","probe-106","0.13333763792082604","0.7849404347322524","0.2972866368233474","1","","","","",""
"","do_trial","99","767874","0.0-79.0-0.0","470.9999999998836","","","","50","0,1,0","0","mountain","38","probe-174","0.16702614251770548","0.8902807001336226","0.403617423971042","1","","","","",""
"","do_trial","100","774245","0.0-80.0-0.0","836","","","","50","1,1,1","0","mountain","39","probe-126","0.25322846506633107","0.8984075133752815","0.4982317934102763","1","","","","",""
"","do_bye","101","775752","0.0-81.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_travel","102","781756","0.0-82.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_welcome","103","783263","0.0-82.0-1.0","null","","","","null","","","","","","","","","","","","","",""
"","do_trial","104","790374","0.0-83.0-0.0","1572","","","","49","0,1,0","1","countryside","40","probe-64","0.19761271789997817","1","0.39961032585134376","0","","","","",""
"","do_trial","105","796470","0.0-84.0-0.0","559","","","","50","0,1,0","1","countryside","41","probe-227","0.1739490231733622","1","0.47574982450670783","1","","","","",""
"","do_trial","106","802491","0.0-85.0-0.0","487","","","","50","0,1,0","1","countryside","42","probe-133","0.10222695335794031","1","0.4765089187328593","1","","","","",""
"","do_trial","107","808877","0.0-86.0-0.0","849","","","","50","0,1,0","1","countryside","43","probe-32","0.05920542962865885","1","0.4887529406140212","1","","","","",""
"","do_trial","108","814966","0.0-87.0-0.0","550","","","","50","0,1,1","1","countryside","44","probe-170","0.20025992012019483","0.9102317886640313","0.4344259370941046","1","","","","",""
"","do_trial","109","821156","0.0-88.0-0.0","655","","","","50","0,0,0","1","countryside","45","probe-230","0.23046784090220912","0.8957230269729449","0.4507841765075123","0","","","","",""
"","do_trial","110","827164","0.0-89.0-0.0","472.0000000001164","","","","51","1,1,1","1","countryside","46","probe-42","0.23091491070711592","0.9050129795167837","0.5496444846907196","1","","","","",""
"","do_trial","111","833507","0.0-90.0-0.0","806","","","","51","1,1,1","1","countryside","47","probe-109","0.23684060789254888","0.8553760122227116","0.5408506977373917","1","","","","",""
"","do_trial","112","839517","0.0-91.0-0.0","475","","","","51","0,1,0","1","countryside","48","probe-114","0.1782806911708257","0.744471215746841","0.5017505831822512","0","","","","",""
"","do_trial","113","845855","0.0-92.0-0.0","802","","","","49","0,0,0","1","countryside","49","probe-95","0.21682589565336424","0.7098913954236399","0.5016089060040569","0","","","","",""
"","do_trial","114","851760","0.0-93.0-0.0","368","","","","50","1,1,0","1","countryside","50","probe-175","0.15125132692691026","0.6327499668725804","0.5642994598900972","1","","","","",""
"","do_trial","115","857897","0.0-94.0-0.0","599","","","","50","1,1,1","1","countryside","51","probe-66","0.17550539717684338","0.5361626733939094","0.7066160574385417","1","","","","",""
"","do_trial","116","863868","0.0-95.0-0.0","434.0000000001164","","","","50","0,1,0","1","countryside","52","probe-178","0.10926290493391067","0.41389915325982995","0.6728152894272736","1","","","","",""
"","do_trial","117","870225","0.0-96.0-0.0","822","","","","50","0,0,0","1","countryside","53","probe-33","0.09582825305204846","0.28639970992439834","0.7926633106997315","0","","","","",""
"","do_trial","118","876229","0.0-97.0-0.0","467.9999999998836","","","","51","0,0,0","1","countryside","54","probe-239","0.09963094566425687","0.289932166219847","0.7892358064452352","0","","","","",""
"","do_trial","119","882476","0.0-98.0-0.0","711","","","","49","0,1,1","1","countryside","55","probe-183","0.16378462100470365","0.4688797950944185","0.8442144894749072","0","","","","",""
"","do_trial","120","888407","0.0-99.0-0.0","394","","","","50","1,0,1","1","countryside","56","probe-164","0.14795900568032408","0.37519850661318344","0.6945782585059062","0","","","","",""
"","do_trial","121","894339","0.0-100.0-0.0","393.0000000001164","","","","51","0,1,1","1","countryside","57","probe-212","0.152568145675754","0.27468740905016104","0.8205414387919236","1","","","","",""
"","do_trial","122","900721","0.0-101.0-0.0","842.9999999998836","","","","51","0,0,0","1","countryside","58","probe-07","0.12581097484894158","0.2699720807579181","0.6605944895840701","0","","","","",""
"","do_trial","123","907079","0.0-102.0-0.0","819","","","","49","0,1,1","1","countryside","59","probe-105","0.0801256996798159","0.4166935053010337","0.7695990118524274","0","","","","",""
"","do_trial","124","913153","0.0-103.0-0.0","535.0000000001164","","","","50","0,0,0","1","countryside","60","probe-127","0.09202527882276097","0.42141125342744695","0.8387394784798521","0","","","","",""
"","do_trial","125","919407","0.0-104.0-0.0","717.0000000001164","","","","51","0,1,1","1","countryside","61","probe-153","0.12241214580031452","0.4198766954018954","0.8064347197095725","1","","","","",""
"","do_trial","126","925994","0.0-105.0-0.0","1047","","","","51","0,0,1","1","countryside","62","probe-236","0.22005866289122553","0.352386018040375","0.8271480729099436","1","","","","",""
"","do_trial","127","932451","0.0-106.0-0.0","915","","","","51","0,0,1","1","countryside","63","probe-61","0.17048259026961457","0.37029015581354957","0.9139833498196801","1","","","","",""
"","do_trial","128","938429","0.0-107.0-0.0","442","","","","51","0,0,1","1","countryside","64","probe-182","0.12756052717971","0.4458244342373496","0.9162533009579289","1","","","","",""
"","do_trial","129","944587","0.0-108.0-0.0","622","","","","51","0,1,1","1","countryside","65","probe-199","0.1644554060244322","0.5500499081911064","0.8110377074456993","1","","","","",""
"","do_trial","130","950434","0.0-109.0-0.0","311","","","","51","0,0,1","1","countryside","66","probe-23","0.24680861559364473","0.5717883450881628","0.6859904054835712","1","","","","",""
"","do_trial","131","956407","0.0-110.0-0.0","436","","","","51","0,0,0","1","countryside","67","probe-136","0.2957040601295232","0.5021806263941329","0.6303645558502988","0","","","","",""
"","do_trial","132","962534","0.0-111.0-0.0","591","","","","50","0,0,1","1","countryside","68","probe-142","0.26033532135267495","0.3488169345005916","0.6837845440358831","0","","","","",""
"","do_trial","133","968431","0.0-112.0-0.0","360","","","","51","1,1,0","1","countryside","69","probe-187","0.21970921174193314","0.3936178355001008","0.7137174605850138","0","","","","",""
"","do_trial","134","974228","0.0-113.0-0.0","262","","","","51","0,0,1","1","countryside","70","probe-138","0.09424069317762754","0.27299110473530414","0.6922919135831235","1","","","","",""
"","do_trial","135","980233","0.0-114.0-0.0","469.0000000001164","","","","51","1,1,1","1","countryside","71","probe-143","0.09788786874776513","0.3755200206804311","0.7712588428171331","1","","","","",""
"","do_trial","136","986275","0.0-115.0-0.0","505","","","","51","0,0,0","1","countryside","72","probe-25","0.1647901532626635","0.42401973347596994","0.6878606942924365","0","","","","",""
