"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct"
"","html-keyboard-response","29","25446","0.0-28.0-0.0","359.2999999821186","<div class='center'><p>This pirate was not successful at robbing the ship!</p><p><img src='run_exp/static/images/white_no_win.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","30","26030","0.0-29.0-0.0","583.5","<div class='center'><p>You’ll stop at these 6 places on your journey.</p><p><img src='run_exp/static/images/all_contexts.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","31","26822","0.0-29.0-1.0","791.5999999940395","<div class='center'><p>How good a pirate is at robbing ships will depend on the current place.</p><p> Some pirates will have been to the place before, and will have more experience robbing ships there.</p><p>So, they will be more successful at stealing gold and bringing it back to you.</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","32","27446","0.0-29.0-2.0","623.2999999821186","<div class='center'><p>How successful a pirate is at robbing ships can also change in a place.<p> Ships may hear about the pirates coming and will improve their defenses. This may make it more difficult to rob them.</p><p> Ships may also grow lazy and lower their defenses. This may make it easier to rob them.</p><br><p>Things are always changing on the high seas! So, try your best to pay attention!</p><p><img src='run_exp/static/images/contingency.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","33","28134","0.0-29.0-3.0","687.5","<div class='center'><p>Once you choose a pirate to rob a ship, you’ll be shown the ship they are robbing.</p><p>The ship will have a picture of the item they sold at the marketplace.</p><p> Try your best to remember the ship and where you saw the ship.</p><p> You’ll have to remember this for later, and remembering this correctly will help you win more bonus money!</p><p>You can remember the ship by remembering the item they sold at the marketplace</p><p>A helpful strategy is to try to come up with a story of the chosen pirate and ship’s item interacting with the scene.</p><p> For example, a ship might have sold travel mugs and you could imagine red beard walking through the city with a travel mug. </p><p>Or imagine an apple falling from a tree into white beard's hands in the forest.</p><p><img src='run_exp/static/images/example_probe.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","34","28742","0.0-29.0-4.0","607.2999999821186","<div class='center'><p>If you don’t make your choice fast enough, you’ll have to wait a few seconds before you can make another one. </p><p>You can’t win more gold. You just have to sit and wait.</p><p><img src='run_exp/static/images/hurry_up.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","35","29550","0.0-29.0-5.0","807.7000000178814","<div class='center'><p>Again, you have two important things to do: </p><b><p> 1. Pick the pirate who you think will be most successful at robbing the next ship.</p></b><b><p> 2. Remember where a pirate robbed a ship.</p> </b><p>Both are important in determining how much bonus money you’ll win.</p><br><p>Let’s try a practice game. The game will start by showing you the pirates. First pick a pirate using the <b> 1, 2, 3 </b> buttons on your keyboard. When you are shown a ship, try to remember the place you’re in by making up a story.</p><p> You only have 3 seconds to pick a pirate, so please make a choice quickly! If you are too slow, you’ll have to wait a bit during the time out.</p><p> Don’t feel rushed, but please do try to make a choice every time.</p><p>How good a pirate is at robbing a ship will change depending on the place they are in and how good the defenses are of the ship.</p> <p>This is just a practice game, so you’re not playing for money. </p><p>You’ll receive a bag which may or may not contain gold coins.</p><p> In the real game, though, you’ll be able to see whether or not you received the gold coins.</p><p> Good luck, remember press <b>'1'</b> to choose red beard, <b>'2'</b> to choose white beard, and <b>'3'</b> to choose black beard</p><p><b>[Press the space bar to begin the practice game]</b></p></div>","32","","","","","","","","","","","","","","","",""
"","do_trial_prac","36","34680","0.0-29.0-6.0","619.8999999761581","","","","49","","","","","","","","","","","","","",""
"","do_trial_prac","37","39395","0.0-29.0-7.0","212.30000001192093","","","","49","","","","","","","","","","","","","",""
"","do_trial_prac","38","44135","0.0-29.0-8.0","232.5","","","","49","","","","","","","","","","","","","",""
"","do_trial_prac","39","48845","0.0-29.0-9.0","204.2999999821186","","","","49","","","","","","","","","","","","","",""
"","do_trial_prac","40","53847","0.0-29.0-10.0","494.7000000178814","","","","49","","","","","","","","","","","","","",""
"","html-keyboard-response","41","54374","0.0-29.0-11.0","527.0999999940395","<div class='center'><p>Great job on the practice game!</p><p> Now, you will be asked you some true or false questions to make sure you really understand the rules of the game.</p><p> Press <b>'1'</b> on the keyboard for true and press <b>'2'</b> for false.</p><p><b>[Press the space bar to begin the quiz]</b></p></div>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","42","55110","0.0-29.0-12.0","735.1999999880791","<div class='center'><p>You win bonus money by making choices as fast as possible.</p><p>Press 1 for true and press  2 for false.</p></div>","49","","","","","","","","","","","","","","","",""
"","html-keyboard-response","43","55854","0.0-30.0-0.0","743.3999999761581","<br><br><br><br><p>That’s incorrect! You win bonus money by collecting as many gold coins as possible!</p><p><b>[press the space bar to continue with the quiz]</b></p>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","44","56550","0.0-30.0-1.0","695.5999999940395","<div class='center'><p>You press the <b>‘3’</b> button on the keyboard to choose the red bearded pirate? </p><p>Press 1 for true and press  2 for false.</p></div>","50","","","","","","","","","","","","","","","",""
"","html-keyboard-response","45","57014","0.0-31.0-0.0","463.39999997615814","<br><br><br><br><p>That's correct!</p> <p><b>[press the space bar to continue with the quiz]</b></p>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","46","57398","0.0-31.0-1.0","383.59999999403954","<div class='center'><p>A pirate will always be equally successful at robbing ships in each place</p><p>Press 1 for true and press  2 for false.</p></div>","50","","","","","","","","","","","","","","","",""
"","html-keyboard-response","47","57670","0.0-32.0-0.0","271.2999999821186","<br><br><br><br><p>That's correct!</p> <p><b>[press the space bar to continue with the quiz]</b></p>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","48","58062","0.0-32.0-1.0","391.69999998807907","<div class='center'><p>You should remember the place where a pirate robbed a ship.</p><p>Press 1 for true and press  2 for false.</p></div>","50","","","","","","","","","","","","","","","",""
"","html-keyboard-response","49","58446","0.0-33.0-0.0","383.2999999821186","<br><br><br><br><p>That’s incorrect! You should remember the place where a pirate robbed a ship. You can try associating the ship’s item with the place to better remember.</p><p><b>[press the space bar to continue with the quiz]</b></p>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","50","59334","0.0-34.0-0.0","887.7000000178814","<br><br><br><br><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! If you fail the quiz too many times, you won’t be able to do the experiment. </p> <p><br>[press the space bar to repeat the quiz]</br></p>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","51","60358","0.0-34.0-1.0","1023.7000000178814","<div class='center'><p>You win bonus money by making choices as fast as possible.</p><p>Press 1 for true and press  2 for false.</p></div>","50","","","","","","","","","","","","","","","",""
"","html-keyboard-response","52","60582","0.0-35.0-0.0","223.2999999821186","<br><br><br><br><p>That's correct!</p> <p><b>[press the space bar to continue with the quiz]</b></p>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","53","60822","0.0-35.0-1.0","239.7000000178814","<div class='center'><p>You press the <b>‘3’</b> button on the keyboard to choose the red bearded pirate? </p><p>Press 1 for true and press  2 for false.</p></div>","50","","","","","","","","","","","","","","","",""
"","html-keyboard-response","54","61126","0.0-36.0-0.0","303.39999997615814","<br><br><br><br><p>That's correct!</p> <p><b>[press the space bar to continue with the quiz]</b></p>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","55","61398","0.0-36.0-1.0","271.5","<div class='center'><p>A pirate will always be equally successful at robbing ships in each place</p><p>Press 1 for true and press  2 for false.</p></div>","50","","","","","","","","","","","","","","","",""
"","html-keyboard-response","56","61702","0.0-37.0-0.0","303.69999998807907","<br><br><br><br><p>That's correct!</p> <p><b>[press the space bar to continue with the quiz]</b></p>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","57","61982","0.0-37.0-1.0","279.59999999403954","<div class='center'><p>You should remember the place where a pirate robbed a ship.</p><p>Press 1 for true and press  2 for false.</p></div>","49","","","","","","","","","","","","","","","",""
"","html-keyboard-response","58","62254","0.0-38.0-0.0","270.59999999403954","<br><br><br><br><p>That's correct!</p> <p><b>[press the space bar to continue with the quiz]</b></p>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","59","62654","0.0-39.0-0.0","399.39999997615814","<br><br><br><br><p>Good job! You’re now ready to move on to the real game!</p> <p><br>[press the space bar to begin!]</br></p>","32","","","","","","","","","","","","","","","",""
"","do_welcome","60","63658","0.0-40.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_trial","61","69712","0.0-41.0-0.0","513.5","","","","49","1,0,1","0","highway","0","probe-155","1","0.4","0.1","1","","","","",""
"","do_trial","62","75523","0.0-42.0-0.0","275.5","","","","49","1,1,0","0","highway","1","probe-231","1","0.4201017467913104","0.0777282860741487","1","","","","",""
"","do_bye","63","76531","0.0-43.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_travel","64","82535","0.0-44.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_welcome","65","83539","0.0-44.0-1.0","null","","","","null","","","","","","","","","","","","","",""
"","do_trial","66","90821","0.0-45.0-0.0","1744.5999999940395","","","","49","1,0,0","1","coast","2","probe-227","1","0.40024909168528927","0.09423018592778519","1","","","","",""
"","do_trial","67","96700","0.0-46.0-0.0","341.39999997615814","","","","49","1,0,0","1","coast","3","probe-232","1","0.2963568817268249","0.15601098455501108","1","","","","",""
"","do_bye","68","97707","0.0-47.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_travel","69","103712","0.0-48.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_welcome","70","104720","0.0-48.0-1.0","null","","","","null","","","","","","","","","","","","","",""
"","do_trial","71","110747","0.0-49.0-0.0","491.69999998807907","","","","50","0,0,0","2","forest","4","probe-67","0.8683040084202258","0.3782606240710014","0.08709343309926615","0","","","","",""
"","do_trial","72","116591","0.0-50.0-0.0","304.5","","","","50","1,0,0","2","forest","5","probe-173","0.8462413250733929","0.33531212011950046","0.06486806116141948","0","","","","",""
"","do_bye","73","117598","0.0-51.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_travel","74","123601","0.0-52.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_welcome","75","124607","0.0-52.0-1.0","null","","","","null","","","","","","","","","","","","","",""
"","do_trial","76","130541","0.0-53.0-0.0","395.80000001192093","","","","50","0,0,0","3","city","6","probe-138","0.8787129082451187","0.34094948276221915","0.09402807600691296","0","","","","",""
"","do_trial","77","136300","0.0-54.0-0.0","223.10000002384186","","","","50","1,0,1","3","city","7","probe-142","0.6557385225928729","0.4087630183130843","0.1747036550683109","0","","","","",""
"","do_bye","78","137306","0.0-55.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_travel","79","143307","0.0-56.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_welcome","80","144310","0.0-56.0-1.0","null","","","","null","","","","","","","","","","","","","",""
"","do_trial","81","150407","0.0-57.0-0.0","557.7999999821186","","","","50","0,0,1","4","countryside","8","probe-216","0.5259422354113111","0.44026562136924263","0.13482533071042888","0","","","","",""
"","do_trial","82","156212","0.0-58.0-0.0","268.09999999403954","","","","50","1,0,0","4","countryside","9","probe-130","0.6675279656856274","0.43689441305248294","0.3076215311341337","0","","","","",""
"","do_bye","83","157216","0.0-59.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_travel","84","163222","0.0-60.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_welcome","85","164229","0.0-60.0-1.0","null","","","","null","","","","","","","","","","","","","",""
"","do_trial","86","171883","0.0-61.0-0.0","2119","","","","50","1,1,1","5","mountain","10","probe-127","0.3206927871353004","0.3771962537075062","0.5086539628297208","1","","","","",""
"","do_trial","87","177694","0.0-62.0-0.0","272.09999999403954","","","","50","0,1,1","5","mountain","11","probe-89","0.1294276720809786","0.4588229124018565","0.6649467556600765","1","","","","",""
"","do_bye","88","178701","0.0-63.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","html-keyboard-response","89","179950","0.0-63.0-1.0","1248","<div class='center'><p>You may take a break now!</p><p> Stretch for a little bit. Get a glass of water.</p><p> You have two minutes to rest. Then, the game will automatically move on.</p><p>If you’d like to get started on the second half of the experiment sooner, then press the <b>space bar</b></p></div>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","90","180318","0.0-63.0-2.0","367.19999998807907","<div class='center'><p>You’ve arrived at the final destination of your journey! Unfortunately, it’s very foggy out, so you won’t be able to see it in the distance like in previous places you've visited.</p><p>You’ll still be deciding which pirates you want to rob ships. However, because of the fog you also won’t be able to see the ship in the distance. </p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","",""
"","html-keyboard-response","91","201342","0.0-63.0-3.0","21023.90000000596","<div class='center'><p> Sometimes you’ll be asked if you’ve seen a ship before. You will use the 5, 6, 7, 8 buttons on your keyboard to respond. </p><p> If you definitely did not the ship, pick the the big red thumbs down by pressing <b>5</b>.</p><p> If you don’t think you saw it but aren’t sure, then pick the small red thumbs down by pressing <b>6</b>.</p><p> If you think you might have seen it, then pick the small green thumbs up by pressing <b>7</b>.</p><p> If you definitely did see this ship before, then pick the big thumb green thumbs up by pressing <b>8</b>.</p><p> If you remember correctly, then you’ll get a gold coin!</p><p><b>[Press the space bar to begin the next phase of the experiment]</b></p><p><img src='run_exp/static/images/example_recog_trial.png' height='500'></p></div>","32","","","","","","","","","","","","","","","",""
"","do_welcome","92","202345","0.0-63.0-4.0","null","","","","null","","","","","","","","","","","","","",""
"","do_trial","93","206427","0.0-64.0-0.0","547.0999999940395","","","","49","0,1,1","6","blank","12","null","0.05732694825019816","0.33534901005633244","0.7522678745608186","0","","","","",""
"","do_trial","94","210238","0.0-65.0-0.0","272","","","","50","0,0,1","6","blank","13","null","0.1171451119239156","0.36239509442395085","0.6505941189653747","0","","","","",""
"","do_trial","95","214046","0.0-66.0-0.0","268.89999997615814","","","","51","0,0,0","6","blank","14","null","0.07839952462501817","0.33047565016760544","0.5802183198486595","0","","","","",""
"","do_trial","96","217863","0.0-67.0-0.0","277.5","","","","51","0,0,1","6","blank","15","null","0.12780475686916806","0.4334848662096901","0.6168760322481999","1","","","","",""
"","do_recog","97","220975","0.0-68.0-0.0","1603.7000000178814","","","","54","","","","16","probe-56","","","","","1","[object Object]","163","4","0"
"","do_trial","98","225987","0.0-69.0-0.0","1476.0999999940395","","","","49","0,1,0","6","blank","17","null","0.07418907130292444","0.5346930526377875","0.6826170362548604","0","","","","",""
"","do_recog","99","228851","0.0-70.0-0.0","1359.5999999940395","","","","55","","","","18","probe-24","","","","","1","[object Object]","81","2","1"
"","html-keyboard-response","100","1701712","0.0-71.0-0.0","649957.400000006","<div class='center'>You are all done with the experiment! You made $15 plus $3 in bonus payment!! Thank you for participating. You will recieve your payment within 3 days<p><b>[Press the space bar to end the experiment]</b></p></div>","32","","","","","","","","","","","","","","","",""
