"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","context_id"
"","html-keyboard-response","29","99054","0.0-28.0-0.0","1668.5999999046326","<div class='center'><p>This pirate was not successful at robbing the ship!</p><p><img src='run_exp/static/images/red_no_win.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","30","103523","0.0-29.0-0.0","4468.5","<div class='center'><p>You’ll stop at these 6 places on your journey.</p><p><img src='run_exp/static/images/all_contexts.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","31","110443","0.0-29.0-1.0","6919.300000190735","<div class='center'><p>How good a pirate is at robbing ships will depend on the current place.</p><p> Some pirates will have been to the place before, and will have more experience robbing ships there.</p><p>So, they will be more successful at stealing gold and bringing it back to you.</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","32","120963","0.0-29.0-2.0","10518.5","<div class='center'><p>How successful a pirate is at robbing ships can also change in a place.<p> Ships may hear about the pirates coming and will improve their defenses. This may make it more difficult to rob them.</p><p> Ships may also grow lazy and lower their defenses. This may make it easier to rob them.</p><br><p>Things are always changing on the high seas! So, try your best to pay attention!</p><p><img src='run_exp/static/images/contingency.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","33","153966","0.0-29.0-3.0","33001.2999997139","<div class='center'><p>Once you choose a pirate to rob a ship, you’ll be shown the ship they are robbing.</p><p>The ship will have a picture of the item they sold at the marketplace.</p><p> Try your best to remember the ship and where you saw the ship.</p><p> You’ll have to remember this for later, and remembering this correctly will help you win more bonus money!</p><p>You can remember the ship by remembering the item they sold at the marketplace</p><p>A helpful strategy is to try to come up with a story of the chosen pirate and ship’s item interacting with the scene.</p><p> For example, a ship might have sold travel mugs and you could imagine red beard walking through the city with a travel mug. </p><p>Or imagine an apple falling from a tree into white beard's hands in the forest.</p><p><img src='run_exp/static/images/example_probe.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","34","160243","0.0-29.0-4.0","6274.60000038147","<div class='center'><p>If you don’t make your choice fast enough, you’ll have to wait a few seconds before you can make another one. </p><p>You can’t win more gold. You just have to sit and wait.</p><p><img src='run_exp/static/images/hurry_up.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","35","188874","0.0-29.0-5.0","28630.099999904633","<div class='center'><p>Again, you have two important things to do: </p><b><p> 1. Pick the pirate who you think will be most successful at robbing the next ship.</p></b><b><p> 2. Remember where a pirate robbed a ship.</p> </b><p>Both are important in determining how much bonus money you’ll win.</p><br><p>Let’s try a practice game. The game will start by showing you the pirates. First pick a pirate using the <b> 1, 2, 3 </b> buttons on your keyboard. When you are shown a ship, try to remember the place you’re in by making up a story.</p><p> You only have 3 seconds to pick a pirate, so please make a choice quickly! If you are too slow, you’ll have to wait a bit during the time out.</p><p> Don’t feel rushed, but please do try to make a choice every time.</p><p>How good a pirate is at robbing a ship will change depending on the place they are in and how good the defenses are of the ship.</p> <p>This is just a practice game, so you’re not playing for money. </p><p>You’ll receive a bag which may or may not contain gold coins.</p><p> In the real game, though, you’ll be able to see whether or not you received the gold coins.</p><p> Good luck, remember press <b>'1'</b> to choose red beard, <b>'2'</b> to choose white beard, and <b>'3'</b> to choose black beard</p><p><b>[Press the space bar to begin the practice game]</b></p></div>","32","","","","","","","","","","","","","","","","",""
"","do_trial_prac","36","195018","0.0-29.0-6.0","1631","","","","50","","","","","","","","","","","","","","",""
"","do_trial_prac","37","201037","0.0-29.0-7.0","null","","","","null","","","","","","","","","","","","","","",""
"","do_trial_prac","38","206040","0.0-29.0-8.0","480.5","","","","51","","","","","","","","","","","","","","",""
"","do_trial_prac","39","211679","0.0-29.0-9.0","1133.1999998092651","","","","49","","","","","","","","","","","","","","",""
"","do_trial_prac","40","217228","0.0-29.0-10.0","1038.7999997138977","","","","50","","","","","","","","","","","","","","",""
"","html-keyboard-response","41","222007","0.0-29.0-11.0","4778.5","<div class='center'><p>Great job on the practice game!</p><p> Now, you will be asked you some true or false questions to make sure you really understand the rules of the game.</p><p> Press <b>'1'</b> on the keyboard for true and press <b>'2'</b> for false.</p><p><b>[Press the space bar to begin the quiz]</b></p></div>","32","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","42","225953","0.0-29.0-12.0","3944.800000190735","<div class='center'><p>You win bonus money by making choices as fast as possible.</p><p>Press 1 for true and press  2 for false.</p></div>","50","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","43","227729","0.0-30.0-0.0","1774.5","<br><br><br><br><p>That's correct!</p> <p><b>[press the space bar to continue with the quiz]</b></p>","32","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","44","232128","0.0-30.0-1.0","4398","<div class='center'><p>You press the <b>‘3’</b> button on the keyboard to choose the red bearded pirate? </p><p>Press 1 for true and press  2 for false.</p></div>","50","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","45","232981","0.0-31.0-0.0","852.1999998092651","<br><br><br><br><p>That's correct!</p> <p><b>[press the space bar to continue with the quiz]</b></p>","32","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","46","235020","0.0-31.0-1.0","2037.7000002861023","<div class='center'><p>A pirate will always be equally successful at robbing ships in each place</p><p>Press 1 for true and press  2 for false.</p></div>","50","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","47","235808","0.0-32.0-0.0","786.1999998092651","<br><br><br><br><p>That's correct!</p> <p><b>[press the space bar to continue with the quiz]</b></p>","32","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","48","238083","0.0-32.0-1.0","2274.0999999046326","<div class='center'><p>You should remember the place where a pirate robbed a ship.</p><p>Press 1 for true and press  2 for false.</p></div>","49","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","49","238822","0.0-33.0-0.0","716.5999999046326","<br><br><br><br><p>That's correct!</p> <p><b>[press the space bar to continue with the quiz]</b></p>","32","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","50","240947","0.0-34.0-0.0","2123.0999999046326","<br><br><br><br><p>Good job! You’re now ready to move on to the real game!</p> <p><br>[press the space bar to begin!]</br></p>","32","","","","","","","","","","","","","","","","",""
"","do_welcome","51","242456","0.0-35.0-0.0","null","","","","null","","","","","","","","","","","","","","",""
"","do_trial","52","249020","0.0-36.0-0.0","1007.9000000953674","","","","49","1,1,0","0","city","0","probe-167","1","0.4","0.1","1","","","","","",""
"","do_trial","53","255688","0.0-37.0-0.0","1113.4000000953674","","","","49","1,1,0","0","city","1","probe-49","1","0.3639256704578613","0.08938681356037684","1","","","","","",""
"","do_trial","54","261936","0.0-38.0-0.0","704.0999999046326","","","","50","1,1,1","0","city","2","probe-60","1","0.2695771810012715","0.17989431958925814","1","","","","","",""
"","do_trial","55","268777","0.0-39.0-0.0","1296.9000000953674","","","","51","1,0,0","0","city","3","probe-152","1","0.275945374303537","0.16762487808419227","0","","","","","",""
"","do_trial","56","276021","0.0-40.0-0.0","1675.8000001907349","","","","50","1,0,0","0","city","4","probe-88","0.8975576078424103","0.4146114765130626","0.1324356120726783","0","","","","","",""
"","do_trial","57","281860","0.0-41.0-0.0","294.7000002861023","","","","49","1,0,0","0","city","5","probe-58","0.8754706993066351","0.35347828499920647","0.06539456219280201","1","","","","","",""
"","do_trial","58","287682","0.0-42.0-0.0","273.30000019073486","","","","49","1,0,0","0","city","6","probe-161","0.8754529271297526","0.18411919259417","0.09152479572448817","1","","","","","",""
"","do_trial","59","293804","0.0-43.0-0.0","573.0999999046326","","","","49","1,0,0","0","city","7","probe-130","0.9012577296047494","0.2371380415890338","0.11947725910346041","1","","","","","",""
"","do_trial","60","300309","0.0-44.0-0.0","948.5999999046326","","","","49","0,0,0","0","city","8","probe-214","0.9476299365202441","0.2659917714564603","0.13612995554760832","0","","","","","",""
"","do_trial","61","306373","0.0-45.0-0.0","521.6999998092651","","","","50","1,1,0","0","city","9","probe-146","0.8517772677134641","0.40189468856659477","0.20475476461922631","1","","","","","",""
"","do_trial","62","312226","0.0-46.0-0.0","303.30000019073486","","","","50","0,1,0","0","city","10","probe-13","0.6461485033123262","0.638961936746959","0.16507185162275928","1","","","","","",""
"","do_trial","63","318402","0.0-47.0-0.0","624.3000001907349","","","","50","1,1,0","0","city","11","probe-71","0.522375055841674","0.6635262007199212","0.3917874604546527","1","","","","","",""
"","do_trial","64","324356","0.0-48.0-0.0","404.80000019073486","","","","49","1,0,0","0","city","12","probe-125","0.5127109176414286","0.6097891531114715","0.25790739875599433","1","","","","","",""
"","do_trial","65","330172","0.0-49.0-0.0","259.59999990463257","","","","49","0,1,0","0","city","13","probe-32","0.5374943264664577","0.5566051571525449","0.2006868654263838","0","","","","","",""
"","do_trial","66","336026","0.0-50.0-0.0","299.3999996185303","","","","50","1,1,0","0","city","14","probe-43","0.5696043384250588","0.6393865584473504","0.06018713082252362","1","","","","","",""
"","do_trial","67","342350","0.0-51.0-0.0","773.5","","","","50","0,0,0","0","city","15","probe-168","0.6530396996957901","0.6417876525402572","0.09394172589450783","0","","","","","",""
"","do_trial","68","348209","0.0-52.0-0.0","310.6000003814697","","","","49","1,0,0","0","city","16","probe-40","0.60281964540148","0.4878950138723754","0.12427928713919513","1","","","","","",""
"","do_trial","69","354262","0.0-53.0-0.0","508.7000002861023","","","","49","0,1,0","0","city","17","probe-169","0.45882184856392566","0.5637231701168272","0.06526148077396757","0","","","","","",""
"","do_trial","70","360118","0.0-54.0-0.0","300.7000002861023","","","","50","1,0,0","0","city","18","probe-217","0.45785047968605114","0.666201209329859","0.05165001601787975","0","","","","","",""
"","do_trial","71","366104","0.0-55.0-0.0","441.90000009536743","","","","49","1,0,0","0","city","19","probe-55","0.5121062969810933","0.7883175294644821","0.0935200883113808","1","","","","","",""
"","do_trial","72","372146","0.0-56.0-0.0","478.7999997138977","","","","51","1,1,0","0","city","20","probe-212","0.5866992549451623","0.7537030001090034","0.11086306113171651","0","","","","","",""
"","do_trial","73","378243","0.0-57.0-0.0","542.1999998092651","","","","49","1,0,0","0","city","21","probe-171","0.41220589871506746","0.763169977886393","0.15286779396584885","1","","","","","",""
"","do_trial","74","384009","0.0-58.0-0.0","223.7000002861023","","","","50","1,1,1","0","city","22","probe-114","0.4446539474346849","0.7215116127780056","0.308881675502046","1","","","","","",""
"","do_trial","75","390182","0.0-59.0-0.0","620.4000000953674","","","","50","0,1,0","0","city","23","probe-93","0.5570789019837867","0.7232583568591875","0.20648286185298326","1","","","","","",""
"","do_trial","76","396437","0.0-60.0-0.0","704.6999998092651","","","","49","0,1,0","0","city","24","probe-99","0.4511318311238445","0.7682906624641933","0.2299489126112655","0","","","","","",""
"","do_trial","77","402578","0.0-61.0-0.0","591.5999999046326","","","","49","0,1,1","0","city","25","probe-200","0.5018896448079706","0.7533337499467156","0.20892602767959834","0","","","","","",""
"","do_trial","78","408386","0.0-62.0-0.0","258.5","","","","50","0,1,0","0","city","26","probe-158","0.4213033612917888","0.7714639950404296","0.16808415762407528","1","","","","","",""
"","do_trial","79","414191","0.0-63.0-0.0","249.10000038146973","","","","50","0,1,0","0","city","27","probe-86","0.33982683280541387","0.6963667228226836","0.11190884691564304","1","","","","","",""
"","do_trial","80","420065","0.0-64.0-0.0","321.19999980926514","","","","50","0,1,0","0","city","28","probe-34","0.3294949673525718","0.9075840572183534","0.07402344527442557","1","","","","","",""
"","do_trial","81","425948","0.0-65.0-0.0","338.2999997138977","","","","50","0,1,0","0","city","29","probe-83","0.44716886951333323","0.8493918626457232","0.20641561350379378","1","","","","","",""
"","do_trial","82","431764","0.0-66.0-0.0","266","","","","49","0,0,0","0","city","30","probe-211","0.4097877315485884","0.8089520146024739","0.21350715841040463","0","","","","","",""
"","do_trial","83","437984","0.0-67.0-0.0","675","","","","50","0,1,1","0","city","31","probe-75","0.4266455273303518","0.8717946025681812","0.30072357025174035","1","","","","","",""
"","do_trial","84","443801","0.0-68.0-0.0","261.90000009536743","","","","50","1,1,0","0","city","32","probe-106","0.42938346671261096","0.7084295287614198","0.18014480578184164","1","","","","","",""
"","do_trial","85","449720","0.0-69.0-0.0","368.09999990463257","","","","50","0,1,0","0","city","33","probe-63","0.38169129081085074","0.7606764340439174","0.17756934522096832","1","","","","","",""
"","do_trial","86","455750","0.0-70.0-0.0","472.30000019073486","","","","50","1,1,0","0","city","34","probe-28","0.3711283419003729","0.687950516405972","0.2200647900258499","1","","","","","",""
"","do_trial","87","461611","0.0-71.0-0.0","315.09999990463257","","","","49","0,1,0","0","city","35","probe-215","0.41571397568949237","0.6178969981851945","0.2267241228034962","0","","","","","",""
"","do_trial","88","467517","0.0-72.0-0.0","361.7000002861023","","","","50","0,1,0","0","city","36","probe-90","0.48566787642495635","0.8036100244379837","0.10605093639447187","1","","","","","",""
"","do_trial","89","473496","0.0-73.0-0.0","422.2999997138977","","","","50","0,1,0","0","city","37","probe-153","0.5113569202791278","0.8411844696842415","0.052635619711360826","1","","","","","",""
"","do_trial","90","479950","0.0-74.0-0.0","896.6999998092651","","","","50","0,1,0","0","city","38","probe-144","0.5297874582831047","0.7323985672843546","0.1012299138237749","1","","","","","",""
"","do_trial","91","485794","0.0-75.0-0.0","291","","","","50","1,1,0","0","city","39","probe-229","0.44686018550429507","0.7572453695992786","0.16515022023277148","1","","","","","",""
"","do_bye","92","487314","0.0-76.0-0.0","null","","","","null","","","","","","","","","","","","","","",""
"","do_travel","93","493323","0.0-77.0-0.0","null","","","","null","","","","","","","","","","","","","","",""
"","do_welcome","94","494831","0.0-77.0-1.0","null","","","","null","","","","","","","","","","","","","","",""
"","do_trial","95","500912","0.0-78.0-0.0","null","","","","null","1,1,0","1","mountain","40","probe-135","0.3559806552752143","1","0.26010545434215127","","","","","","",""
"","do_trial","96","506744","0.0-79.0-0.0","277.90000009536743","","","","49","0,1,0","1","mountain","41","probe-134","0.3536645257777361","1","0.27894996036209185","0","","","","","",""
"","do_trial","97","512598","0.0-80.0-0.0","303","","","","51","0,1,0","1","mountain","42","probe-101","0.2971590769560148","1","0.27993251975559036","0","","","","","",""
"","do_trial","98","518369","0.0-81.0-0.0","218","","","","50","0,1,0","1","mountain","43","probe-04","0.2894660140479584","1","0.15018388704701496","1","","","","","",""
"","do_trial","99","523926","0.0-82.0-0.0","2.799999713897705","","","","50","0,1,0","1","mountain","44","probe-155","0.1790205348966278","0.9084965003520418","0.27188288418686796","1","","","","","",""
"","do_trial","100","529742","0.0-83.0-0.0","269.6000003814697","","","","50","0,0,1","1","mountain","45","probe-235","0.30093512278803974","0.7697311432046413","0.17272007698690905","0","","","","","",""
"","do_trial","101","535610","0.0-84.0-0.0","319.90000009536743","","","","51","0,1,0","1","mountain","46","probe-236","0.16166854486876114","0.6864372704035665","0.12868183614240417","0","","","","","",""
"","do_trial","102","541405","0.0-85.0-0.0","242.40000009536743","","","","49","1,1,0","1","mountain","47","probe-44","0.4492342664594726","0.74037439672809","0.09865384692257927","1","","","","","",""
"","do_trial","103","547162","0.0-86.0-0.0","202.5","","","","49","1,1,1","1","mountain","48","probe-91","0.5009377124636533","0.7895815539343388","0.16388202312144604","1","","","","","",""
"","do_trial","104","552915","0.0-87.0-0.0","209.7000002861023","","","","50","0,0,0","1","mountain","49","probe-11","0.5515803748991487","0.8006444482571295","0.19843792993617373","0","","","","","",""
"","do_trial","105","558778","0.0-88.0-0.0","313.90000009536743","","","","49","1,0,0","1","mountain","50","probe-178","0.4273685437165262","0.5242283934923255","0.38384208177274765","1","","","","","",""
"","do_trial","106","564547","0.0-89.0-0.0","226.39999961853027","","","","49","0,0,1","1","mountain","51","probe-08","0.37565346139746425","0.4937073770017697","0.6616266529794761","0","","","","","",""
"","do_trial","107","570364","0.0-90.0-0.0","274.7000002861023","","","","50","0,0,1","1","mountain","52","probe-70","0.2970862452001974","0.43553072141356547","0.7479048787986802","0","","","","","",""
"","do_trial","108","576790","0.0-91.0-0.0","881.2999997138977","","","","51","0,1,0","1","mountain","53","probe-80","0.16786965006735852","0.4368441329499895","0.84629288833594","0","","","","","",""
"","do_trial","109","582817","0.0-92.0-0.0","473.80000019073486","","","","49","0,0,1","1","mountain","54","probe-177","0.07073596790092411","0.37339352621511607","0.8665682650661398","0","","","","","",""
"","do_trial","110","588627","0.0-93.0-0.0","267.5","","","","50","0,0,1","1","mountain","55","probe-174","0.06511768428227124","0.37030349773351406","0.8096821322521806","0","","","","","",""
"","do_trial","111","594850","0.0-94.0-0.0","660.6999998092651","","","","49","0,1,1","1","mountain","56","probe-194","0.06939265123420453","0.4524286783318356","0.9283270912819728","0","","","","","",""
"","do_trial","112","601218","0.0-95.0-0.0","810.6000003814697","","","","49","0,1,1","1","mountain","57","probe-81","0.14086762029399907","0.5588649034016957","0.8274926450632014","0","","","","","",""
"","do_trial","113","607019","0.0-96.0-0.0","247.39999961853027","","","","50","0,0,1","1","mountain","58","probe-149","0.2875119194075474","0.5925669844301649","0.6694564090068805","0","","","","","",""
"","do_trial","114","612871","0.0-97.0-0.0","298.2000002861023","","","","51","0,0,0","1","mountain","59","probe-227","0.3446133110905584","0.5156925294254802","0.7199394882636996","0","","","","","",""
"","do_trial","115","620214","0.0-98.0-0.0","1787.0999999046326","","","","49","0,1,1","1","mountain","60","probe-237","0.27710335496767763","0.3795489298989504","0.7929736015753504","0","","","","","",""
"","do_trial","116","626312","0.0-99.0-0.0","528.0999999046326","","","","49","0,1,0","1","mountain","61","probe-133","0.1924990850885947","0.4596988342499092","0.6938282696476074","0","","","","","",""
"","do_trial","117","632216","0.0-100.0-0.0","361","","","","50","0,1,1","1","mountain","62","probe-68","0.17741243079452446","0.5272420320285408","0.6975654211254042","1","","","","","",""
"","do_trial","118","638122","0.0-101.0-0.0","332.80000019073486","","","","50","0,0,1","1","mountain","63","probe-03","0.08935786334310616","0.4830792150045584","0.689791122903458","0","","","","","",""
"","do_trial","119","644054","0.0-102.0-0.0","365.90000009536743","","","","51","0,1,1","1","mountain","64","probe-09","0.17814624520974362","0.32324045156672815","0.6481838620825624","1","","","","","",""
"","do_trial","120","649854","0.0-103.0-0.0","244.90000009536743","","","","51","0,1,1","1","mountain","65","probe-47","0.10989735168284785","0.33023303706995777","0.7367212820365633","1","","","","","",""
"","do_trial","121","655627","0.0-104.0-0.0","224.09999990463257","","","","51","0,1,1","1","mountain","66","probe-79","0.08250899524270734","0.36446658990876346","0.7620763461846426","1","","","","","",""
"","do_trial","122","661428","0.0-105.0-0.0","256.09999990463257","","","","51","0,0,1","1","mountain","67","probe-183","0.0724202259777701","0.3998568127647378","0.7624632459735636","1","","","","","",""
"","do_trial","123","667473","0.0-106.0-0.0","489.59999990463257","","","","51","0,0,0","1","mountain","68","probe-117","0.13417793896383726","0.3459643336798425","0.8978002991468934","0","","","","","",""
"","do_trial","124","673309","0.0-107.0-0.0","282.69999980926514","","","","50","1,1,1","1","mountain","69","probe-87","0.11386678940602675","0.32607550133710483","0.8872105478455434","1","","","","","",""
"","do_trial","125","679335","0.0-108.0-0.0","472.5","","","","49","1,0,1","1","mountain","70","probe-62","0.15951390230600804","0.2272952251676844","0.8416775438397659","1","","","","","",""
"","do_trial","126","685905","0.0-109.0-0.0","1018.9000000953674","","","","49","1,0,1","1","mountain","71","probe-123","0.1234243912182542","0.4870535164295917","0.826940560813907","1","","","","","",""
"","do_trial","127","692169","0.0-110.0-0.0","715.5999999046326","","","","49","1,1,1","1","mountain","72","probe-147","0.058000860096614225","0.38056565353898336","0.7573987845947302","1","","","","","",""
"","do_trial","128","698009","0.0-111.0-0.0","265.2999997138977","","","","49","0,1,1","1","mountain","73","probe-39","0.09689335872945525","0.4188325630401755","0.870500213992097","0","","","","","",""
"","do_trial","129","704041","0.0-112.0-0.0","484.6000003814697","","","","50","0,0,1","1","mountain","74","probe-223","0.1640961293978603","0.4610609176885646","0.746119385081986","0","","","","","",""
"","do_trial","130","710335","0.0-113.0-0.0","739.9000000953674","","","","51","0,1,1","1","mountain","75","probe-231","0.08620239491364794","0.3736460446531561","0.7162020190630887","1","","","","","",""
"","do_trial","131","716214","0.0-114.0-0.0","329.1000003814697","","","","51","1,0,1","1","mountain","76","probe-225","0.08378946604015479","0.32172712040126655","0.8049664082963283","1","","","","","",""
"","do_trial","132","722415","0.0-115.0-0.0","645.7999997138977","","","","51","0,0,0","1","mountain","77","probe-111","0.08556856831575882","0.3426825215623599","0.9169808503547654","0","","","","","",""
"","do_trial","133","728274","0.0-116.0-0.0","303.8999996185303","","","","50","0,1,1","1","mountain","78","probe-131","0.16292813436095296","0.38555354004251413","0.9047033608894174","1","","","","","",""
"","do_trial","134","734125","0.0-117.0-0.0","298.59999990463257","","","","49","0,1,1","1","mountain","79","probe-193","0.1355167456923327","0.45094692686265675","0.9257942815864513","0","","","","","",""
